item_code,item,cut,cut_label,group,series_id,year,value
290410,Kitchen and dining room furniture,LB11,census region,All consumer units,CXU290410LB1101M,2016,35.0
290410,Kitchen and dining room furniture,LB11,census region,All consumer units,CXU290410LB1101M,2017,38.0
290410,Kitchen and dining room furniture,LB11,census region,All consumer units,CXU290410LB1101M,2018,39.0
290410,Kitchen and dining room furniture,LB11,census region,All consumer units,CXU290410LB1101M,2019,46.0
290410,Kitchen and dining room furniture,LB11,census region,All consumer units,CXU290410LB1101M,2020,37.0
290410,Kitchen and dining room furniture,LB11,census region,All consumer units,CXU290410LB1101M,2021,53.0
290410,Kitchen and dining room furniture,LB11,census region,All consumer units,CXU290410LB1101M,2022,59.0
290410,Kitchen and dining room furniture,LB11,census region,All consumer units,CXU290410LB1101M,2023,50.0
290410,Kitchen and dining room furniture,LB11,census region,All consumer units,CXU290410LB1101M,2024,39.0
290410,Kitchen and dining room furniture,LB11,census region,Midwest,CXU290410LB1103M,2015,43.0
290410,Kitchen and dining room furniture,LB11,census region,Midwest,CXU290410LB1103M,2016,27.0
290410,Kitchen and dining room furniture,LB11,census region,Midwest,CXU290410LB1103M,2017,38.0
290410,Kitchen and dining room furniture,LB11,census region,Midwest,CXU290410LB1103M,2018,40.0
290410,Kitchen and dining room furniture,LB11,census region,Midwest,CXU290410LB1103M,2019,38.0
290410,Kitchen and dining room furniture,LB11,census region,Midwest,CXU290410LB1103M,2020,33.0
290410,Kitchen and dining room furniture,LB11,census region,Midwest,CXU290410LB1103M,2021,48.0
290410,Kitchen and dining room furniture,LB11,census region,Midwest,CXU290410LB1103M,2022,63.0
290410,Kitchen and dining room furniture,LB11,census region,Midwest,CXU290410LB1103M,2023,37.0
290410,Kitchen and dining room furniture,LB11,census region,Midwest,CXU290410LB1103M,2024,35.0
290410,Kitchen and dining room furniture,LB11,census region,Northeast,CXU290410LB1102M,2015,43.0
290410,Kitchen and dining room furniture,LB11,census region,Northeast,CXU290410LB1102M,2016,57.0
290410,Kitchen and dining room furniture,LB11,census region,Northeast,CXU290410LB1102M,2017,55.0
290410,Kitchen and dining room furniture,LB11,census region,Northeast,CXU290410LB1102M,2018,55.0
290410,Kitchen and dining room furniture,LB11,census region,Northeast,CXU290410LB1102M,2019,59.0
290410,Kitchen and dining room furniture,LB11,census region,Northeast,CXU290410LB1102M,2020,32.0
290410,Kitchen and dining room furniture,LB11,census region,Northeast,CXU290410LB1102M,2021,47.0
290410,Kitchen and dining room furniture,LB11,census region,Northeast,CXU290410LB1102M,2022,78.0
290410,Kitchen and dining room furniture,LB11,census region,Northeast,CXU290410LB1102M,2023,40.0
290410,Kitchen and dining room furniture,LB11,census region,Northeast,CXU290410LB1102M,2024,65.0
290410,Kitchen and dining room furniture,LB11,census region,South,CXU290410LB1104M,2015,46.0
290410,Kitchen and dining room furniture,LB11,census region,South,CXU290410LB1104M,2016,25.0
290410,Kitchen and dining room furniture,LB11,census region,South,CXU290410LB1104M,2017,27.0
290410,Kitchen and dining room furniture,LB11,census region,South,CXU290410LB1104M,2018,30.0
290410,Kitchen and dining room furniture,LB11,census region,South,CXU290410LB1104M,2019,39.0
290410,Kitchen and dining room furniture,LB11,census region,South,CXU290410LB1104M,2020,41.0
290410,Kitchen and dining room furniture,LB11,census region,South,CXU290410LB1104M,2021,56.0
290410,Kitchen and dining room furniture,LB11,census region,South,CXU290410LB1104M,2022,48.0
290410,Kitchen and dining room furniture,LB11,census region,South,CXU290410LB1104M,2023,48.0
290410,Kitchen and dining room furniture,LB11,census region,South,CXU290410LB1104M,2024,28.0
290410,Kitchen and dining room furniture,LB11,census region,West,CXU290410LB1105M,2015,31.0
290410,Kitchen and dining room furniture,LB11,census region,West,CXU290410LB1105M,2016,42.0
290410,Kitchen and dining room furniture,LB11,census region,West,CXU290410LB1105M,2017,43.0
290410,Kitchen and dining room furniture,LB11,census region,West,CXU290410LB1105M,2018,40.0
290410,Kitchen and dining room furniture,LB11,census region,West,CXU290410LB1105M,2019,57.0
290410,Kitchen and dining room furniture,LB11,census region,West,CXU290410LB1105M,2020,39.0
290410,Kitchen and dining room furniture,LB11,census region,West,CXU290410LB1105M,2021,57.0
290410,Kitchen and dining room furniture,LB11,census region,West,CXU290410LB1105M,2022,59.0
290410,Kitchen and dining room furniture,LB11,census region,West,CXU290410LB1105M,2023,75.0
290410,Kitchen and dining room furniture,LB11,census region,West,CXU290410LB1105M,2024,44.0
290420,Infants' furniture,LB01,income quintile,All consumer units,CXU290420LB0101M,2015,9.0
290420,Infants' furniture,LB01,income quintile,All consumer units,CXU290420LB0101M,2016,10.0
290420,Infants' furniture,LB01,income quintile,All consumer units,CXU290420LB0101M,2017,12.0
290420,Infants' furniture,LB01,income quintile,All consumer units,CXU290420LB0101M,2018,12.0
290420,Infants' furniture,LB01,income quintile,All consumer units,CXU290420LB0101M,2019,9.0
290420,Infants' furniture,LB01,income quintile,All consumer units,CXU290420LB0101M,2020,10.0
290420,Infants' furniture,LB01,income quintile,All consumer units,CXU290420LB0101M,2021,14.0
290420,Infants' furniture,LB01,income quintile,All consumer units,CXU290420LB0101M,2022,11.0
290420,Infants' furniture,LB01,income quintile,All consumer units,CXU290420LB0101M,2023,12.0
290420,Infants' furniture,LB01,income quintile,All consumer units,CXU290420LB0101M,2024,11.0
290420,Infants' furniture,LB01,income quintile,Q1 lowest 20%,CXU290420LB0102M,2015,4.0
290420,Infants' furniture,LB01,income quintile,Q1 lowest 20%,CXU290420LB0102M,2016,2.0
290420,Infants' furniture,LB01,income quintile,Q1 lowest 20%,CXU290420LB0102M,2017,2.0
290420,Infants' furniture,LB01,income quintile,Q1 lowest 20%,CXU290420LB0102M,2018,6.0
290420,Infants' furniture,LB01,income quintile,Q1 lowest 20%,CXU290420LB0102M,2019,5.0
290420,Infants' furniture,LB01,income quintile,Q1 lowest 20%,CXU290420LB0102M,2020,3.0
290420,Infants' furniture,LB01,income quintile,Q1 lowest 20%,CXU290420LB0102M,2021,4.0
290420,Infants' furniture,LB01,income quintile,Q1 lowest 20%,CXU290420LB0102M,2022,4.0
290420,Infants' furniture,LB01,income quintile,Q1 lowest 20%,CXU290420LB0102M,2023,3.0
290420,Infants' furniture,LB01,income quintile,Q1 lowest 20%,CXU290420LB0102M,2024,1.0
290420,Infants' furniture,LB01,income quintile,Q2,CXU290420LB0103M,2015,5.0
290420,Infants' furniture,LB01,income quintile,Q2,CXU290420LB0103M,2016,7.0
290420,Infants' furniture,LB01,income quintile,Q2,CXU290420LB0103M,2017,9.0
290420,Infants' furniture,LB01,income quintile,Q2,CXU290420LB0103M,2018,8.0
290420,Infants' furniture,LB01,income quintile,Q2,CXU290420LB0103M,2019,3.0
290420,Infants' furniture,LB01,income quintile,Q2,CXU290420LB0103M,2020,5.0
290420,Infants' furniture,LB01,income quintile,Q2,CXU290420LB0103M,2021,9.0
290420,Infants' furniture,LB01,income quintile,Q2,CXU290420LB0103M,2022,8.0
290420,Infants' furniture,LB01,income quintile,Q2,CXU290420LB0103M,2023,3.0
290420,Infants' furniture,LB01,income quintile,Q2,CXU290420LB0103M,2024,8.0
290420,Infants' furniture,LB01,income quintile,Q3,CXU290420LB0104M,2015,10.0
290420,Infants' furniture,LB01,income quintile,Q3,CXU290420LB0104M,2016,4.0
290420,Infants' furniture,LB01,income quintile,Q3,CXU290420LB0104M,2017,6.0
290420,Infants' furniture,LB01,income quintile,Q3,CXU290420LB0104M,2018,9.0
290420,Infants' furniture,LB01,income quintile,Q3,CXU290420LB0104M,2019,7.0
290420,Infants' furniture,LB01,income quintile,Q3,CXU290420LB0104M,2020,9.0
290420,Infants' furniture,LB01,income quintile,Q3,CXU290420LB0104M,2021,11.0
290420,Infants' furniture,LB01,income quintile,Q3,CXU290420LB0104M,2022,11.0
290420,Infants' furniture,LB01,income quintile,Q3,CXU290420LB0104M,2023,9.0
290420,Infants' furniture,LB01,income quintile,Q3,CXU290420LB0104M,2024,17.0
290420,Infants' furniture,LB01,income quintile,Q4,CXU290420LB0105M,2015,8.0
290420,Infants' furniture,LB01,income quintile,Q4,CXU290420LB0105M,2016,13.0
290420,Infants' furniture,LB01,income quintile,Q4,CXU290420LB0105M,2017,9.0
290420,Infants' furniture,LB01,income quintile,Q4,CXU290420LB0105M,2018,20.0
290420,Infants' furniture,LB01,income quintile,Q4,CXU290420LB0105M,2019,13.0
290420,Infants' furniture,LB01,income quintile,Q4,CXU290420LB0105M,2020,14.0
290420,Infants' furniture,LB01,income quintile,Q4,CXU290420LB0105M,2021,14.0
290420,Infants' furniture,LB01,income quintile,Q4,CXU290420LB0105M,2022,11.0
290420,Infants' furniture,LB01,income quintile,Q4,CXU290420LB0105M,2023,24.0
290420,Infants' furniture,LB01,income quintile,Q4,CXU290420LB0105M,2024,10.0
290420,Infants' furniture,LB01,income quintile,Q5 highest 20%,CXU290420LB0106M,2015,19.0
290420,Infants' furniture,LB01,income quintile,Q5 highest 20%,CXU290420LB0106M,2016,22.0
290420,Infants' furniture,LB01,income quintile,Q5 highest 20%,CXU290420LB0106M,2017,32.0
290420,Infants' furniture,LB01,income quintile,Q5 highest 20%,CXU290420LB0106M,2018,17.0
290420,Infants' furniture,LB01,income quintile,Q5 highest 20%,CXU290420LB0106M,2019,15.0
290420,Infants' furniture,LB01,income quintile,Q5 highest 20%,CXU290420LB0106M,2020,18.0
290420,Infants' furniture,LB01,income quintile,Q5 highest 20%,CXU290420LB0106M,2021,34.0
290420,Infants' furniture,LB01,income quintile,Q5 highest 20%,CXU290420LB0106M,2022,23.0
290420,Infants' furniture,LB01,income quintile,Q5 highest 20%,CXU290420LB0106M,2023,22.0
290420,Infants' furniture,LB01,income quintile,Q5 highest 20%,CXU290420LB0106M,2024,20.0
290420,Infants' furniture,LB11,census region,All consumer units,CXU290420LB1101M,2015,9.0
290420,Infants' furniture,LB11,census region,All consumer units,CXU290420LB1101M,2016,10.0
290420,Infants' furniture,LB11,census region,All consumer units,CXU290420LB1101M,2017,12.0
290420,Infants' furniture,LB11,census region,All consumer units,CXU290420LB1101M,2018,12.0
290420,Infants' furniture,LB11,census region,All consumer units,CXU290420LB1101M,2019,9.0
290420,Infants' furniture,LB11,census region,All consumer units,CXU290420LB1101M,2020,10.0
290420,Infants' furniture,LB11,census region,All consumer units,CXU290420LB1101M,2021,14.0
290420,Infants' furniture,LB11,census region,All consumer units,CXU290420LB1101M,2022,11.0
290420,Infants' furniture,LB11,census region,All consumer units,CXU290420LB1101M,2023,12.0
290420,Infants' furniture,LB11,census region,All consumer units,CXU290420LB1101M,2024,11.0
290420,Infants' furniture,LB11,census region,Midwest,CXU290420LB1103M,2015,13.0
290420,Infants' furniture,LB11,census region,Midwest,CXU290420LB1103M,2016,10.0
290420,Infants' furniture,LB11,census region,Midwest,CXU290420LB1103M,2017,8.0
290420,Infants' furniture,LB11,census region,Midwest,CXU290420LB1103M,2018,8.0
290420,Infants' furniture,LB11,census region,Midwest,CXU290420LB1103M,2019,13.0
290420,Infants' furniture,LB11,census region,Midwest,CXU290420LB1103M,2020,9.0
290420,Infants' furniture,LB11,census region,Midwest,CXU290420LB1103M,2021,21.0
290420,Infants' furniture,LB11,census region,Midwest,CXU290420LB1103M,2022,8.0
290420,Infants' furniture,LB11,census region,Midwest,CXU290420LB1103M,2023,13.0
290420,Infants' furniture,LB11,census region,Midwest,CXU290420LB1103M,2024,9.0
290420,Infants' furniture,LB11,census region,Northeast,CXU290420LB1102M,2015,7.0
290420,Infants' furniture,LB11,census region,Northeast,CXU290420LB1102M,2016,11.0
290420,Infants' furniture,LB11,census region,Northeast,CXU290420LB1102M,2017,13.0
290420,Infants' furniture,LB11,census region,Northeast,CXU290420LB1102M,2018,12.0
290420,Infants' furniture,LB11,census region,Northeast,CXU290420LB1102M,2019,5.0
290420,Infants' furniture,LB11,census region,Northeast,CXU290420LB1102M,2020,11.0
290420,Infants' furniture,LB11,census region,Northeast,CXU290420LB1102M,2021,12.0
290420,Infants' furniture,LB11,census region,Northeast,CXU290420LB1102M,2022,10.0
290420,Infants' furniture,LB11,census region,Northeast,CXU290420LB1102M,2023,13.0
290420,Infants' furniture,LB11,census region,Northeast,CXU290420LB1102M,2024,8.0
290420,Infants' furniture,LB11,census region,South,CXU290420LB1104M,2015,9.0
290420,Infants' furniture,LB11,census region,South,CXU290420LB1104M,2016,10.0
290420,Infants' furniture,LB11,census region,South,CXU290420LB1104M,2017,15.0
290420,Infants' furniture,LB11,census region,South,CXU290420LB1104M,2018,17.0
290420,Infants' furniture,LB11,census region,South,CXU290420LB1104M,2019,9.0
290420,Infants' furniture,LB11,census region,South,CXU290420LB1104M,2020,10.0
290420,Infants' furniture,LB11,census region,South,CXU290420LB1104M,2021,14.0
290420,Infants' furniture,LB11,census region,South,CXU290420LB1104M,2022,13.0
290420,Infants' furniture,LB11,census region,South,CXU290420LB1104M,2023,15.0
290420,Infants' furniture,LB11,census region,South,CXU290420LB1104M,2024,14.0
290420,Infants' furniture,LB11,census region,West,CXU290420LB1105M,2015,7.0
290420,Infants' furniture,LB11,census region,West,CXU290420LB1105M,2016,8.0
290420,Infants' furniture,LB11,census region,West,CXU290420LB1105M,2017,8.0
290420,Infants' furniture,LB11,census region,West,CXU290420LB1105M,2018,7.0
290420,Infants' furniture,LB11,census region,West,CXU290420LB1105M,2019,7.0
290420,Infants' furniture,LB11,census region,West,CXU290420LB1105M,2020,9.0
290420,Infants' furniture,LB11,census region,West,CXU290420LB1105M,2021,11.0
290420,Infants' furniture,LB11,census region,West,CXU290420LB1105M,2022,13.0
290420,Infants' furniture,LB11,census region,West,CXU290420LB1105M,2023,7.0
290420,Infants' furniture,LB11,census region,West,CXU290420LB1105M,2024,12.0
290430,Outdoor furniture,LB01,income quintile,All consumer units,CXU290430LB0101M,2015,24.0
290430,Outdoor furniture,LB01,income quintile,All consumer units,CXU290430LB0101M,2016,28.0
290430,Outdoor furniture,LB01,income quintile,All consumer units,CXU290430LB0101M,2017,33.0
290430,Outdoor furniture,LB01,income quintile,All consumer units,CXU290430LB0101M,2018,30.0
290430,Outdoor furniture,LB01,income quintile,All consumer units,CXU290430LB0101M,2019,28.0
290430,Outdoor furniture,LB01,income quintile,All consumer units,CXU290430LB0101M,2020,47.0
290430,Outdoor furniture,LB01,income quintile,All consumer units,CXU290430LB0101M,2021,60.0
290430,Outdoor furniture,LB01,income quintile,All consumer units,CXU290430LB0101M,2022,52.0
290430,Outdoor furniture,LB01,income quintile,All consumer units,CXU290430LB0101M,2023,51.0
290430,Outdoor furniture,LB01,income quintile,All consumer units,CXU290430LB0101M,2024,47.0
290430,Outdoor furniture,LB01,income quintile,Q1 lowest 20%,CXU290430LB0102M,2015,3.0
290430,Outdoor furniture,LB01,income quintile,Q1 lowest 20%,CXU290430LB0102M,2016,6.0
290430,Outdoor furniture,LB01,income quintile,Q1 lowest 20%,CXU290430LB0102M,2017,5.0
290430,Outdoor furniture,LB01,income quintile,Q1 lowest 20%,CXU290430LB0102M,2018,7.0
290430,Outdoor furniture,LB01,income quintile,Q1 lowest 20%,CXU290430LB0102M,2019,7.0
290430,Outdoor furniture,LB01,income quintile,Q1 lowest 20%,CXU290430LB0102M,2020,13.0
290430,Outdoor furniture,LB01,income quintile,Q1 lowest 20%,CXU290430LB0102M,2021,19.0
290430,Outdoor furniture,LB01,income quintile,Q1 lowest 20%,CXU290430LB0102M,2022,4.0
290430,Outdoor furniture,LB01,income quintile,Q1 lowest 20%,CXU290430LB0102M,2023,11.0
290430,Outdoor furniture,LB01,income quintile,Q1 lowest 20%,CXU290430LB0102M,2024,7.0
290430,Outdoor furniture,LB01,income quintile,Q2,CXU290430LB0103M,2015,7.0
290430,Outdoor furniture,LB01,income quintile,Q2,CXU290430LB0103M,2016,12.0
290430,Outdoor furniture,LB01,income quintile,Q2,CXU290430LB0103M,2017,15.0
290430,Outdoor furniture,LB01,income quintile,Q2,CXU290430LB0103M,2018,12.0
290430,Outdoor furniture,LB01,income quintile,Q2,CXU290430LB0103M,2019,14.0
290430,Outdoor furniture,LB01,income quintile,Q2,CXU290430LB0103M,2020,15.0
290430,Outdoor furniture,LB01,income quintile,Q2,CXU290430LB0103M,2021,18.0
290430,Outdoor furniture,LB01,income quintile,Q2,CXU290430LB0103M,2022,27.0
290430,Outdoor furniture,LB01,income quintile,Q2,CXU290430LB0103M,2023,20.0
290430,Outdoor furniture,LB01,income quintile,Q2,CXU290430LB0103M,2024,14.0
290430,Outdoor furniture,LB01,income quintile,Q3,CXU290430LB0104M,2015,10.0
290430,Outdoor furniture,LB01,income quintile,Q3,CXU290430LB0104M,2016,12.0
290430,Outdoor furniture,LB01,income quintile,Q3,CXU290430LB0104M,2017,20.0
290430,Outdoor furniture,LB01,income quintile,Q3,CXU290430LB0104M,2018,22.0
290430,Outdoor furniture,LB01,income quintile,Q3,CXU290430LB0104M,2019,10.0
290430,Outdoor furniture,LB01,income quintile,Q3,CXU290430LB0104M,2020,22.0
290430,Outdoor furniture,LB01,income quintile,Q3,CXU290430LB0104M,2021,21.0
290430,Outdoor furniture,LB01,income quintile,Q3,CXU290430LB0104M,2022,35.0
290430,Outdoor furniture,LB01,income quintile,Q3,CXU290430LB0104M,2023,35.0
290430,Outdoor furniture,LB01,income quintile,Q3,CXU290430LB0104M,2024,28.0
290430,Outdoor furniture,LB01,income quintile,Q4,CXU290430LB0105M,2015,30.0
290430,Outdoor furniture,LB01,income quintile,Q4,CXU290430LB0105M,2016,20.0
290430,Outdoor furniture,LB01,income quintile,Q4,CXU290430LB0105M,2017,27.0
290430,Outdoor furniture,LB01,income quintile,Q4,CXU290430LB0105M,2018,23.0
290430,Outdoor furniture,LB01,income quintile,Q4,CXU290430LB0105M,2019,34.0
290430,Outdoor furniture,LB01,income quintile,Q4,CXU290430LB0105M,2020,44.0
290430,Outdoor furniture,LB01,income quintile,Q4,CXU290430LB0105M,2021,63.0
290430,Outdoor furniture,LB01,income quintile,Q4,CXU290430LB0105M,2022,43.0
290430,Outdoor furniture,LB01,income quintile,Q4,CXU290430LB0105M,2023,52.0
290430,Outdoor furniture,LB01,income quintile,Q4,CXU290430LB0105M,2024,75.0
290430,Outdoor furniture,LB01,income quintile,Q5 highest 20%,CXU290430LB0106M,2015,71.0
290430,Outdoor furniture,LB01,income quintile,Q5 highest 20%,CXU290430LB0106M,2016,88.0
290430,Outdoor furniture,LB01,income quintile,Q5 highest 20%,CXU290430LB0106M,2017,101.0
290430,Outdoor furniture,LB01,income quintile,Q5 highest 20%,CXU290430LB0106M,2018,88.0
290430,Outdoor furniture,LB01,income quintile,Q5 highest 20%,CXU290430LB0106M,2019,78.0
290430,Outdoor furniture,LB01,income quintile,Q5 highest 20%,CXU290430LB0106M,2020,140.0
290430,Outdoor furniture,LB01,income quintile,Q5 highest 20%,CXU290430LB0106M,2021,177.0
290430,Outdoor furniture,LB01,income quintile,Q5 highest 20%,CXU290430LB0106M,2022,149.0
290430,Outdoor furniture,LB01,income quintile,Q5 highest 20%,CXU290430LB0106M,2023,137.0
290430,Outdoor furniture,LB01,income quintile,Q5 highest 20%,CXU290430LB0106M,2024,111.0
290430,Outdoor furniture,LB11,census region,All consumer units,CXU290430LB1101M,2015,24.0
290430,Outdoor furniture,LB11,census region,All consumer units,CXU290430LB1101M,2016,28.0
290430,Outdoor furniture,LB11,census region,All consumer units,CXU290430LB1101M,2017,33.0
290430,Outdoor furniture,LB11,census region,All consumer units,CXU290430LB1101M,2018,30.0
290430,Outdoor furniture,LB11,census region,All consumer units,CXU290430LB1101M,2019,28.0
290430,Outdoor furniture,LB11,census region,All consumer units,CXU290430LB1101M,2020,47.0
290430,Outdoor furniture,LB11,census region,All consumer units,CXU290430LB1101M,2021,60.0
290430,Outdoor furniture,LB11,census region,All consumer units,CXU290430LB1101M,2022,52.0
290430,Outdoor furniture,LB11,census region,All consumer units,CXU290430LB1101M,2023,51.0
290430,Outdoor furniture,LB11,census region,All consumer units,CXU290430LB1101M,2024,47.0
290430,Outdoor furniture,LB11,census region,Midwest,CXU290430LB1103M,2015,29.0
290430,Outdoor furniture,LB11,census region,Midwest,CXU290430LB1103M,2016,24.0
290430,Outdoor furniture,LB11,census region,Midwest,CXU290430LB1103M,2017,34.0
290430,Outdoor furniture,LB11,census region,Midwest,CXU290430LB1103M,2018,31.0
290430,Outdoor furniture,LB11,census region,Midwest,CXU290430LB1103M,2019,17.0
290430,Outdoor furniture,LB11,census region,Midwest,CXU290430LB1103M,2020,38.0
290430,Outdoor furniture,LB11,census region,Midwest,CXU290430LB1103M,2021,61.0
290430,Outdoor furniture,LB11,census region,Midwest,CXU290430LB1103M,2022,61.0
290430,Outdoor furniture,LB11,census region,Midwest,CXU290430LB1103M,2023,45.0
290430,Outdoor furniture,LB11,census region,Midwest,CXU290430LB1103M,2024,69.0
290430,Outdoor furniture,LB11,census region,Northeast,CXU290430LB1102M,2015,25.0
290430,Outdoor furniture,LB11,census region,Northeast,CXU290430LB1102M,2016,35.0
290430,Outdoor furniture,LB11,census region,Northeast,CXU290430LB1102M,2017,49.0
290430,Outdoor furniture,LB11,census region,Northeast,CXU290430LB1102M,2018,40.0
290430,Outdoor furniture,LB11,census region,Northeast,CXU290430LB1102M,2019,29.0
290430,Outdoor furniture,LB11,census region,Northeast,CXU290430LB1102M,2020,46.0
290430,Outdoor furniture,LB11,census region,Northeast,CXU290430LB1102M,2021,70.0
290430,Outdoor furniture,LB11,census region,Northeast,CXU290430LB1102M,2022,63.0
290430,Outdoor furniture,LB11,census region,Northeast,CXU290430LB1102M,2023,61.0
290430,Outdoor furniture,LB11,census region,Northeast,CXU290430LB1102M,2024,38.0
290430,Outdoor furniture,LB11,census region,South,CXU290430LB1104M,2015,21.0
290430,Outdoor furniture,LB11,census region,South,CXU290430LB1104M,2016,22.0
290430,Outdoor furniture,LB11,census region,South,CXU290430LB1104M,2017,32.0
290430,Outdoor furniture,LB11,census region,South,CXU290430LB1104M,2018,19.0
290430,Outdoor furniture,LB11,census region,South,CXU290430LB1104M,2019,33.0
290430,Outdoor furniture,LB11,census region,South,CXU290430LB1104M,2020,50.0
290430,Outdoor furniture,LB11,census region,South,CXU290430LB1104M,2021,43.0
290430,Outdoor furniture,LB11,census region,South,CXU290430LB1104M,2022,37.0
290430,Outdoor furniture,LB11,census region,South,CXU290430LB1104M,2023,35.0
290430,Outdoor furniture,LB11,census region,South,CXU290430LB1104M,2024,29.0
290430,Outdoor furniture,LB11,census region,West,CXU290430LB1105M,2015,26.0
290430,Outdoor furniture,LB11,census region,West,CXU290430LB1105M,2016,35.0
290430,Outdoor furniture,LB11,census region,West,CXU290430LB1105M,2017,23.0
290430,Outdoor furniture,LB11,census region,West,CXU290430LB1105M,2018,40.0
290430,Outdoor furniture,LB11,census region,West,CXU290430LB1105M,2019,32.0
290430,Outdoor furniture,LB11,census region,West,CXU290430LB1105M,2020,51.0
290430,Outdoor furniture,LB11,census region,West,CXU290430LB1105M,2021,80.0
290430,Outdoor furniture,LB11,census region,West,CXU290430LB1105M,2022,60.0
290430,Outdoor furniture,LB11,census region,West,CXU290430LB1105M,2023,77.0
290430,Outdoor furniture,LB11,census region,West,CXU290430LB1105M,2024,66.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,All consumer units,CXU290440LB0101M,2015,39.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,All consumer units,CXU290440LB0101M,2016,36.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,All consumer units,CXU290440LB0101M,2017,36.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,All consumer units,CXU290440LB0101M,2018,42.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,All consumer units,CXU290440LB0101M,2019,50.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,All consumer units,CXU290440LB0101M,2020,49.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,All consumer units,CXU290440LB0101M,2021,57.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,All consumer units,CXU290440LB0101M,2022,53.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,All consumer units,CXU290440LB0101M,2023,53.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,All consumer units,CXU290440LB0101M,2024,46.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q1 lowest 20%,CXU290440LB0102M,2015,6.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q1 lowest 20%,CXU290440LB0102M,2016,9.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q1 lowest 20%,CXU290440LB0102M,2017,15.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q1 lowest 20%,CXU290440LB0102M,2018,15.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q1 lowest 20%,CXU290440LB0102M,2019,11.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q1 lowest 20%,CXU290440LB0102M,2020,8.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q1 lowest 20%,CXU290440LB0102M,2021,23.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q1 lowest 20%,CXU290440LB0102M,2022,14.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q1 lowest 20%,CXU290440LB0102M,2023,16.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q1 lowest 20%,CXU290440LB0102M,2024,20.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q2,CXU290440LB0103M,2015,32.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q2,CXU290440LB0103M,2016,23.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q2,CXU290440LB0103M,2017,23.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q2,CXU290440LB0103M,2018,25.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q2,CXU290440LB0103M,2019,17.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q2,CXU290440LB0103M,2020,22.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q2,CXU290440LB0103M,2021,32.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q2,CXU290440LB0103M,2022,22.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q2,CXU290440LB0103M,2023,43.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q2,CXU290440LB0103M,2024,18.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q3,CXU290440LB0104M,2015,36.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q3,CXU290440LB0104M,2016,27.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q3,CXU290440LB0104M,2017,24.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q3,CXU290440LB0104M,2018,32.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q3,CXU290440LB0104M,2019,48.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q3,CXU290440LB0104M,2020,25.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q3,CXU290440LB0104M,2021,38.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q3,CXU290440LB0104M,2022,31.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q3,CXU290440LB0104M,2023,51.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q3,CXU290440LB0104M,2024,34.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q4,CXU290440LB0105M,2015,34.0
290440,"Wall units, cabinets and other occasional furniture",LB01,income quintile,Q4,CXU290440LB0105M,2016,43.0
