keyword,batch,is_anchor,date,timestamp,raw_index,anchor_scaled
live edge dining table,0,False,"Nov 28 – Dec 4, 2021",1638057600,0,0.0
dining table,0,True,"Dec 5 – 11, 2021",1638662400,28,0.9678
custom dining table,0,False,"Dec 5 – 11, 2021",1638662400,0,0.0
solid wood dining table,0,False,"Dec 5 – 11, 2021",1638662400,0,0.0
walnut dining table,0,False,"Dec 5 – 11, 2021",1638662400,0,0.0
live edge dining table,0,False,"Dec 5 – 11, 2021",1638662400,1,0.0346
dining table,0,True,"Dec 12 – 18, 2021",1639267200,22,0.7604
custom dining table,0,False,"Dec 12 – 18, 2021",1639267200,0,0.0
solid wood dining table,0,False,"Dec 12 – 18, 2021",1639267200,0,0.0
walnut dining table,0,False,"Dec 12 – 18, 2021",1639267200,0,0.0
live edge dining table,0,False,"Dec 12 – 18, 2021",1639267200,0,0.0
dining table,0,True,"Dec 19 – 25, 2021",1639872000,24,0.8296
custom dining table,0,False,"Dec 19 – 25, 2021",1639872000,0,0.0
solid wood dining table,0,False,"Dec 19 – 25, 2021",1639872000,0,0.0
walnut dining table,0,False,"Dec 19 – 25, 2021",1639872000,0,0.0
live edge dining table,0,False,"Dec 19 – 25, 2021",1639872000,0,0.0
dining table,0,True,"Dec 26, 2021 – Jan 1, 2022",1640476800,30,1.0369
custom dining table,0,False,"Dec 26, 2021 – Jan 1, 2022",1640476800,0,0.0
solid wood dining table,0,False,"Dec 26, 2021 – Jan 1, 2022",1640476800,0,0.0
walnut dining table,0,False,"Dec 26, 2021 – Jan 1, 2022",1640476800,0,0.0
live edge dining table,0,False,"Dec 26, 2021 – Jan 1, 2022",1640476800,0,0.0
dining table,0,True,"Jan 2 – 8, 2022",1641081600,33,1.1406
custom dining table,0,False,"Jan 2 – 8, 2022",1641081600,0,0.0
solid wood dining table,0,False,"Jan 2 – 8, 2022",1641081600,0,0.0
walnut dining table,0,False,"Jan 2 – 8, 2022",1641081600,0,0.0
live edge dining table,0,False,"Jan 2 – 8, 2022",1641081600,0,0.0
dining table,0,True,"Jan 9 – 15, 2022",1641686400,30,1.0369
custom dining table,0,False,"Jan 9 – 15, 2022",1641686400,0,0.0
solid wood dining table,0,False,"Jan 9 – 15, 2022",1641686400,0,0.0
walnut dining table,0,False,"Jan 9 – 15, 2022",1641686400,0,0.0
live edge dining table,0,False,"Jan 9 – 15, 2022",1641686400,0,0.0
dining table,0,True,"Jan 16 – 22, 2022",1642291200,33,1.1406
custom dining table,0,False,"Jan 16 – 22, 2022",1642291200,0,0.0
solid wood dining table,0,False,"Jan 16 – 22, 2022",1642291200,1,0.0346
walnut dining table,0,False,"Jan 16 – 22, 2022",1642291200,0,0.0
live edge dining table,0,False,"Jan 16 – 22, 2022",1642291200,1,0.0346
dining table,0,True,"Jan 23 – 29, 2022",1642896000,31,1.0715
custom dining table,0,False,"Jan 23 – 29, 2022",1642896000,0,0.0
solid wood dining table,0,False,"Jan 23 – 29, 2022",1642896000,1,0.0346
walnut dining table,0,False,"Jan 23 – 29, 2022",1642896000,0,0.0
live edge dining table,0,False,"Jan 23 – 29, 2022",1642896000,0,0.0
dining table,0,True,"Jan 30 – Feb 5, 2022",1643500800,30,1.0369
custom dining table,0,False,"Jan 30 – Feb 5, 2022",1643500800,0,0.0
solid wood dining table,0,False,"Jan 30 – Feb 5, 2022",1643500800,0,0.0
walnut dining table,0,False,"Jan 30 – Feb 5, 2022",1643500800,1,0.0346
live edge dining table,0,False,"Jan 30 – Feb 5, 2022",1643500800,0,0.0
dining table,0,True,"Feb 6 – 12, 2022",1644105600,30,1.0369
custom dining table,0,False,"Feb 6 – 12, 2022",1644105600,0,0.0
solid wood dining table,0,False,"Feb 6 – 12, 2022",1644105600,0,0.0
walnut dining table,0,False,"Feb 6 – 12, 2022",1644105600,0,0.0
live edge dining table,0,False,"Feb 6 – 12, 2022",1644105600,0,0.0
dining table,0,True,"Feb 13 – 19, 2022",1644710400,30,1.0369
custom dining table,0,False,"Feb 13 – 19, 2022",1644710400,0,0.0
solid wood dining table,0,False,"Feb 13 – 19, 2022",1644710400,0,0.0
walnut dining table,0,False,"Feb 13 – 19, 2022",1644710400,0,0.0
live edge dining table,0,False,"Feb 13 – 19, 2022",1644710400,0,0.0
dining table,0,True,"Feb 20 – 26, 2022",1645315200,33,1.1406
custom dining table,0,False,"Feb 20 – 26, 2022",1645315200,0,0.0
solid wood dining table,0,False,"Feb 20 – 26, 2022",1645315200,0,0.0
walnut dining table,0,False,"Feb 20 – 26, 2022",1645315200,0,0.0
live edge dining table,0,False,"Feb 20 – 26, 2022",1645315200,0,0.0
dining table,0,True,"Feb 27 – Mar 5, 2022",1645920000,31,1.0715
custom dining table,0,False,"Feb 27 – Mar 5, 2022",1645920000,0,0.0
solid wood dining table,0,False,"Feb 27 – Mar 5, 2022",1645920000,0,0.0
walnut dining table,0,False,"Feb 27 – Mar 5, 2022",1645920000,1,0.0346
live edge dining table,0,False,"Feb 27 – Mar 5, 2022",1645920000,0,0.0
dining table,0,True,"Mar 6 – 12, 2022",1646524800,33,1.1406
custom dining table,0,False,"Mar 6 – 12, 2022",1646524800,0,0.0
solid wood dining table,0,False,"Mar 6 – 12, 2022",1646524800,0,0.0
walnut dining table,0,False,"Mar 6 – 12, 2022",1646524800,0,0.0
live edge dining table,0,False,"Mar 6 – 12, 2022",1646524800,0,0.0
dining table,0,True,"Mar 13 – 19, 2022",1647129600,33,1.1406
custom dining table,0,False,"Mar 13 – 19, 2022",1647129600,0,0.0
solid wood dining table,0,False,"Mar 13 – 19, 2022",1647129600,0,0.0
walnut dining table,0,False,"Mar 13 – 19, 2022",1647129600,0,0.0
live edge dining table,0,False,"Mar 13 – 19, 2022",1647129600,0,0.0
dining table,0,True,"Mar 20 – 26, 2022",1647734400,33,1.1406
custom dining table,0,False,"Mar 20 – 26, 2022",1647734400,0,0.0
solid wood dining table,0,False,"Mar 20 – 26, 2022",1647734400,1,0.0346
walnut dining table,0,False,"Mar 20 – 26, 2022",1647734400,0,0.0
live edge dining table,0,False,"Mar 20 – 26, 2022",1647734400,0,0.0
dining table,0,True,"Mar 27 – Apr 2, 2022",1648339200,29,1.0024
custom dining table,0,False,"Mar 27 – Apr 2, 2022",1648339200,0,0.0
