keyword,batch,is_anchor,date,timestamp,raw_index,anchor_scaled
dining table,0,True,"Aug 22 – 28, 2021",1629590400,8,1.0195
sofa,0,False,"Aug 22 – 28, 2021",1629590400,18,2.2938
bed frame,0,False,"Aug 22 – 28, 2021",1629590400,9,1.1469
desk,0,False,"Aug 22 – 28, 2021",1629590400,33,4.2053
bookshelf,0,False,"Aug 22 – 28, 2021",1629590400,3,0.3823
dining table,0,True,"Aug 29 – Sep 4, 2021",1630195200,8,1.0195
sofa,0,False,"Aug 29 – Sep 4, 2021",1630195200,18,2.2938
bed frame,0,False,"Aug 29 – Sep 4, 2021",1630195200,9,1.1469
desk,0,False,"Aug 29 – Sep 4, 2021",1630195200,32,4.0778
bookshelf,0,False,"Aug 29 – Sep 4, 2021",1630195200,3,0.3823
dining table,0,True,"Sep 5 – 11, 2021",1630800000,8,1.0195
sofa,0,False,"Sep 5 – 11, 2021",1630800000,19,2.4212
bed frame,0,False,"Sep 5 – 11, 2021",1630800000,8,1.0195
desk,0,False,"Sep 5 – 11, 2021",1630800000,29,3.6955
bookshelf,0,False,"Sep 5 – 11, 2021",1630800000,3,0.3823
dining table,0,True,"Sep 12 – 18, 2021",1631404800,8,1.0195
sofa,0,False,"Sep 12 – 18, 2021",1631404800,17,2.1663
bed frame,0,False,"Sep 12 – 18, 2021",1631404800,8,1.0195
desk,0,False,"Sep 12 – 18, 2021",1631404800,28,3.5681
bookshelf,0,False,"Sep 12 – 18, 2021",1631404800,3,0.3823
dining table,0,True,"Sep 19 – 25, 2021",1632009600,7,0.892
sofa,0,False,"Sep 19 – 25, 2021",1632009600,17,2.1663
bed frame,0,False,"Sep 19 – 25, 2021",1632009600,7,0.892
desk,0,False,"Sep 19 – 25, 2021",1632009600,28,3.5681
bookshelf,0,False,"Sep 19 – 25, 2021",1632009600,3,0.3823
dining table,0,True,"Sep 26 – Oct 2, 2021",1632614400,8,1.0195
sofa,0,False,"Sep 26 – Oct 2, 2021",1632614400,17,2.1663
bed frame,0,False,"Sep 26 – Oct 2, 2021",1632614400,8,1.0195
desk,0,False,"Sep 26 – Oct 2, 2021",1632614400,26,3.3132
bookshelf,0,False,"Sep 26 – Oct 2, 2021",1632614400,3,0.3823
dining table,0,True,"Oct 3 – 9, 2021",1633219200,8,1.0195
sofa,0,False,"Oct 3 – 9, 2021",1633219200,17,2.1663
bed frame,0,False,"Oct 3 – 9, 2021",1633219200,7,0.892
desk,0,False,"Oct 3 – 9, 2021",1633219200,27,3.4407
bookshelf,0,False,"Oct 3 – 9, 2021",1633219200,3,0.3823
dining table,0,True,"Oct 10 – 16, 2021",1633824000,8,1.0195
sofa,0,False,"Oct 10 – 16, 2021",1633824000,18,2.2938
bed frame,0,False,"Oct 10 – 16, 2021",1633824000,7,0.892
desk,0,False,"Oct 10 – 16, 2021",1633824000,28,3.5681
bookshelf,0,False,"Oct 10 – 16, 2021",1633824000,3,0.3823
dining table,0,True,"Oct 17 – 23, 2021",1634428800,8,1.0195
sofa,0,False,"Oct 17 – 23, 2021",1634428800,18,2.2938
bed frame,0,False,"Oct 17 – 23, 2021",1634428800,7,0.892
desk,0,False,"Oct 17 – 23, 2021",1634428800,27,3.4407
bookshelf,0,False,"Oct 17 – 23, 2021",1634428800,3,0.3823
dining table,0,True,"Oct 24 – 30, 2021",1635033600,7,0.892
sofa,0,False,"Oct 24 – 30, 2021",1635033600,18,2.2938
bed frame,0,False,"Oct 24 – 30, 2021",1635033600,7,0.892
desk,0,False,"Oct 24 – 30, 2021",1635033600,27,3.4407
bookshelf,0,False,"Oct 24 – 30, 2021",1635033600,3,0.3823
dining table,0,True,"Oct 31 – Nov 6, 2021",1635638400,8,1.0195
sofa,0,False,"Oct 31 – Nov 6, 2021",1635638400,18,2.2938
bed frame,0,False,"Oct 31 – Nov 6, 2021",1635638400,7,0.892
desk,0,False,"Oct 31 – Nov 6, 2021",1635638400,28,3.5681
bookshelf,0,False,"Oct 31 – Nov 6, 2021",1635638400,3,0.3823
dining table,0,True,"Nov 7 – 13, 2021",1636243200,9,1.1469
sofa,0,False,"Nov 7 – 13, 2021",1636243200,20,2.5486
bed frame,0,False,"Nov 7 – 13, 2021",1636243200,8,1.0195
desk,0,False,"Nov 7 – 13, 2021",1636243200,30,3.823
bookshelf,0,False,"Nov 7 – 13, 2021",1636243200,3,0.3823
dining table,0,True,"Nov 14 – 20, 2021",1636848000,9,1.1469
sofa,0,False,"Nov 14 – 20, 2021",1636848000,19,2.4212
bed frame,0,False,"Nov 14 – 20, 2021",1636848000,8,1.0195
desk,0,False,"Nov 14 – 20, 2021",1636848000,30,3.823
bookshelf,0,False,"Nov 14 – 20, 2021",1636848000,3,0.3823
dining table,0,True,"Nov 21 – 27, 2021",1637452800,10,1.2743
sofa,0,False,"Nov 21 – 27, 2021",1637452800,21,2.6761
bed frame,0,False,"Nov 21 – 27, 2021",1637452800,9,1.1469
desk,0,False,"Nov 21 – 27, 2021",1637452800,29,3.6955
bookshelf,0,False,"Nov 21 – 27, 2021",1637452800,3,0.3823
dining table,0,True,"Nov 28 – Dec 4, 2021",1638057600,8,1.0195
sofa,0,False,"Nov 28 – Dec 4, 2021",1638057600,18,2.2938
bed frame,0,False,"Nov 28 – Dec 4, 2021",1638057600,9,1.1469
desk,0,False,"Nov 28 – Dec 4, 2021",1638057600,33,4.2053
bookshelf,0,False,"Nov 28 – Dec 4, 2021",1638057600,3,0.3823
dining table,0,True,"Dec 5 – 11, 2021",1638662400,7,0.892
sofa,0,False,"Dec 5 – 11, 2021",1638662400,16,2.0389
bed frame,0,False,"Dec 5 – 11, 2021",1638662400,7,0.892
desk,0,False,"Dec 5 – 11, 2021",1638662400,30,3.823
bookshelf,0,False,"Dec 5 – 11, 2021",1638662400,3,0.3823
dining table,0,True,"Dec 12 – 18, 2021",1639267200,6,0.7646
sofa,0,False,"Dec 12 – 18, 2021",1639267200,14,1.784
bed frame,0,False,"Dec 12 – 18, 2021",1639267200,7,0.892
desk,0,False,"Dec 12 – 18, 2021",1639267200,29,3.6955
bookshelf,0,False,"Dec 12 – 18, 2021",1639267200,2,0.2549
dining table,0,True,"Dec 19 – 25, 2021",1639872000,6,0.7646
sofa,0,False,"Dec 19 – 25, 2021",1639872000,14,1.784
bed frame,0,False,"Dec 19 – 25, 2021",1639872000,7,0.892
desk,0,False,"Dec 19 – 25, 2021",1639872000,26,3.3132
bookshelf,0,False,"Dec 19 – 25, 2021",1639872000,3,0.3823
dining table,0,True,"Dec 26, 2021 – Jan 1, 2022",1640476800,8,1.0195
sofa,0,False,"Dec 26, 2021 – Jan 1, 2022",1640476800,18,2.2938
bed frame,0,False,"Dec 26, 2021 – Jan 1, 2022",1640476800,9,1.1469
desk,0,False,"Dec 26, 2021 – Jan 1, 2022",1640476800,30,3.823
bookshelf,0,False,"Dec 26, 2021 – Jan 1, 2022",1640476800,4,0.5097
dining table,0,True,"Jan 2 – 8, 2022",1641081600,8,1.0195
sofa,0,False,"Jan 2 – 8, 2022",1641081600,18,2.2938
bed frame,0,False,"Jan 2 – 8, 2022",1641081600,9,1.1469
desk,0,False,"Jan 2 – 8, 2022",1641081600,36,4.5875
bookshelf,0,False,"Jan 2 – 8, 2022",1641081600,4,0.5097
dining table,0,True,"Jan 9 – 15, 2022",1641686400,8,1.0195
sofa,0,False,"Jan 9 – 15, 2022",1641686400,18,2.2938
bed frame,0,False,"Jan 9 – 15, 2022",1641686400,8,1.0195
desk,0,False,"Jan 9 – 15, 2022",1641686400,35,4.4601
bookshelf,0,False,"Jan 9 – 15, 2022",1641686400,4,0.5097
dining table,0,True,"Jan 16 – 22, 2022",1642291200,8,1.0195
sofa,0,False,"Jan 16 – 22, 2022",1642291200,17,2.1663
bed frame,0,False,"Jan 16 – 22, 2022",1642291200,8,1.0195
desk,0,False,"Jan 16 – 22, 2022",1642291200,34,4.3327
bookshelf,0,False,"Jan 16 – 22, 2022",1642291200,4,0.5097
dining table,0,True,"Jan 23 – 29, 2022",1642896000,8,1.0195
sofa,0,False,"Jan 23 – 29, 2022",1642896000,16,2.0389
bed frame,0,False,"Jan 23 – 29, 2022",1642896000,8,1.0195
desk,0,False,"Jan 23 – 29, 2022",1642896000,33,4.2053
bookshelf,0,False,"Jan 23 – 29, 2022",1642896000,4,0.5097
dining table,0,True,"Jan 30 – Feb 5, 2022",1643500800,8,1.0195
sofa,0,False,"Jan 30 – Feb 5, 2022",1643500800,17,2.1663
bed frame,0,False,"Jan 30 – Feb 5, 2022",1643500800,8,1.0195
desk,0,False,"Jan 30 – Feb 5, 2022",1643500800,33,4.2053
bookshelf,0,False,"Jan 30 – Feb 5, 2022",1643500800,4,0.5097
dining table,0,True,"Feb 6 – 12, 2022",1644105600,8,1.0195
sofa,0,False,"Feb 6 – 12, 2022",1644105600,17,2.1663
bed frame,0,False,"Feb 6 – 12, 2022",1644105600,8,1.0195
desk,0,False,"Feb 6 – 12, 2022",1644105600,33,4.2053
bookshelf,0,False,"Feb 6 – 12, 2022",1644105600,4,0.5097
dining table,0,True,"Feb 13 – 19, 2022",1644710400,8,1.0195
sofa,0,False,"Feb 13 – 19, 2022",1644710400,18,2.2938
bed frame,0,False,"Feb 13 – 19, 2022",1644710400,9,1.1469
desk,0,False,"Feb 13 – 19, 2022",1644710400,33,4.2053
bookshelf,0,False,"Feb 13 – 19, 2022",1644710400,4,0.5097
dining table,0,True,"Feb 20 – 26, 2022",1645315200,9,1.1469
sofa,0,False,"Feb 20 – 26, 2022",1645315200,19,2.4212
bed frame,0,False,"Feb 20 – 26, 2022",1645315200,10,1.2743
desk,0,False,"Feb 20 – 26, 2022",1645315200,32,4.0778
bookshelf,0,False,"Feb 20 – 26, 2022",1645315200,4,0.5097
dining table,0,True,"Feb 27 – Mar 5, 2022",1645920000,8,1.0195
sofa,0,False,"Feb 27 – Mar 5, 2022",1645920000,17,2.1663
bed frame,0,False,"Feb 27 – Mar 5, 2022",1645920000,8,1.0195
desk,0,False,"Feb 27 – Mar 5, 2022",1645920000,33,4.2053
bookshelf,0,False,"Feb 27 – Mar 5, 2022",1645920000,4,0.5097
dining table,0,True,"Mar 6 – 12, 2022",1646524800,8,1.0195
sofa,0,False,"Mar 6 – 12, 2022",1646524800,16,2.0389
bed frame,0,False,"Mar 6 – 12, 2022",1646524800,8,1.0195
desk,0,False,"Mar 6 – 12, 2022",1646524800,32,4.0778
bookshelf,0,False,"Mar 6 – 12, 2022",1646524800,4,0.5097
dining table,0,True,"Mar 13 – 19, 2022",1647129600,8,1.0195
sofa,0,False,"Mar 13 – 19, 2022",1647129600,17,2.1663
bed frame,0,False,"Mar 13 – 19, 2022",1647129600,8,1.0195
desk,0,False,"Mar 13 – 19, 2022",1647129600,30,3.823
bookshelf,0,False,"Mar 13 – 19, 2022",1647129600,4,0.5097
dining table,0,True,"Mar 20 – 26, 2022",1647734400,8,1.0195
sofa,0,False,"Mar 20 – 26, 2022",1647734400,17,2.1663
bed frame,0,False,"Mar 20 – 26, 2022",1647734400,8,1.0195
desk,0,False,"Mar 20 – 26, 2022",1647734400,29,3.6955
bookshelf,0,False,"Mar 20 – 26, 2022",1647734400,3,0.3823
dining table,0,True,"Mar 27 – Apr 2, 2022",1648339200,8,1.0195
sofa,0,False,"Mar 27 – Apr 2, 2022",1648339200,16,2.0389
bed frame,0,False,"Mar 27 – Apr 2, 2022",1648339200,8,1.0195
desk,0,False,"Mar 27 – Apr 2, 2022",1648339200,29,3.6955
bookshelf,0,False,"Mar 27 – Apr 2, 2022",1648339200,3,0.3823
dining table,0,True,"Apr 3 – 9, 2022",1648944000,8,1.0195
sofa,0,False,"Apr 3 – 9, 2022",1648944000,16,2.0389
bed frame,0,False,"Apr 3 – 9, 2022",1648944000,7,0.892
desk,0,False,"Apr 3 – 9, 2022",1648944000,30,3.823
bookshelf,0,False,"Apr 3 – 9, 2022",1648944000,3,0.3823
dining table,0,True,"Apr 10 – 16, 2022",1649548800,7,0.892
sofa,0,False,"Apr 10 – 16, 2022",1649548800,15,1.9115
bed frame,0,False,"Apr 10 – 16, 2022",1649548800,7,0.892
desk,0,False,"Apr 10 – 16, 2022",1649548800,27,3.4407
bookshelf,0,False,"Apr 10 – 16, 2022",1649548800,3,0.3823
dining table,0,True,"Apr 17 – 23, 2022",1650153600,8,1.0195
sofa,0,False,"Apr 17 – 23, 2022",1650153600,15,1.9115
bed frame,0,False,"Apr 17 – 23, 2022",1650153600,7,0.892
desk,0,False,"Apr 17 – 23, 2022",1650153600,28,3.5681
bookshelf,0,False,"Apr 17 – 23, 2022",1650153600,3,0.3823
dining table,0,True,"Apr 24 – 30, 2022",1650758400,8,1.0195
sofa,0,False,"Apr 24 – 30, 2022",1650758400,15,1.9115
bed frame,0,False,"Apr 24 – 30, 2022",1650758400,7,0.892
desk,0,False,"Apr 24 – 30, 2022",1650758400,29,3.6955
bookshelf,0,False,"Apr 24 – 30, 2022",1650758400,3,0.3823
dining table,0,True,"May 1 – 7, 2022",1651363200,7,0.892
sofa,0,False,"May 1 – 7, 2022",1651363200,14,1.784
bed frame,0,False,"May 1 – 7, 2022",1651363200,7,0.892
desk,0,False,"May 1 – 7, 2022",1651363200,28,3.5681
bookshelf,0,False,"May 1 – 7, 2022",1651363200,3,0.3823
dining table,0,True,"May 8 – 14, 2022",1651968000,7,0.892
sofa,0,False,"May 8 – 14, 2022",1651968000,15,1.9115
bed frame,0,False,"May 8 – 14, 2022",1651968000,7,0.892
desk,0,False,"May 8 – 14, 2022",1651968000,28,3.5681
bookshelf,0,False,"May 8 – 14, 2022",1651968000,3,0.3823
dining table,0,True,"May 15 – 21, 2022",1652572800,7,0.892
sofa,0,False,"May 15 – 21, 2022",1652572800,15,1.9115
bed frame,0,False,"May 15 – 21, 2022",1652572800,7,0.892
desk,0,False,"May 15 – 21, 2022",1652572800,28,3.5681
bookshelf,0,False,"May 15 – 21, 2022",1652572800,3,0.3823
dining table,0,True,"May 22 – 28, 2022",1653177600,7,0.892
sofa,0,False,"May 22 – 28, 2022",1653177600,16,2.0389
bed frame,0,False,"May 22 – 28, 2022",1653177600,8,1.0195
desk,0,False,"May 22 – 28, 2022",1653177600,28,3.5681
bookshelf,0,False,"May 22 – 28, 2022",1653177600,3,0.3823
dining table,0,True,"May 29 – Jun 4, 2022",1653782400,8,1.0195
sofa,0,False,"May 29 – Jun 4, 2022",1653782400,16,2.0389
bed frame,0,False,"May 29 – Jun 4, 2022",1653782400,8,1.0195
desk,0,False,"May 29 – Jun 4, 2022",1653782400,27,3.4407
bookshelf,0,False,"May 29 – Jun 4, 2022",1653782400,3,0.3823
dining table,0,True,"Jun 5 – 11, 2022",1654387200,7,0.892
sofa,0,False,"Jun 5 – 11, 2022",1654387200,15,1.9115
bed frame,0,False,"Jun 5 – 11, 2022",1654387200,8,1.0195
desk,0,False,"Jun 5 – 11, 2022",1654387200,29,3.6955
bookshelf,0,False,"Jun 5 – 11, 2022",1654387200,3,0.3823
dining table,0,True,"Jun 12 – 18, 2022",1654992000,7,0.892
sofa,0,False,"Jun 12 – 18, 2022",1654992000,14,1.784
bed frame,0,False,"Jun 12 – 18, 2022",1654992000,8,1.0195
desk,0,False,"Jun 12 – 18, 2022",1654992000,29,3.6955
bookshelf,0,False,"Jun 12 – 18, 2022",1654992000,3,0.3823
dining table,0,True,"Jun 19 – 25, 2022",1655596800,7,0.892
sofa,0,False,"Jun 19 – 25, 2022",1655596800,16,2.0389
bed frame,0,False,"Jun 19 – 25, 2022",1655596800,8,1.0195
desk,0,False,"Jun 19 – 25, 2022",1655596800,30,3.823
bookshelf,0,False,"Jun 19 – 25, 2022",1655596800,3,0.3823
dining table,0,True,"Jun 26 – Jul 2, 2022",1656201600,7,0.892
sofa,0,False,"Jun 26 – Jul 2, 2022",1656201600,16,2.0389
bed frame,0,False,"Jun 26 – Jul 2, 2022",1656201600,9,1.1469
desk,0,False,"Jun 26 – Jul 2, 2022",1656201600,34,4.3327
bookshelf,0,False,"Jun 26 – Jul 2, 2022",1656201600,3,0.3823
dining table,0,True,"Jul 3 – 9, 2022",1656806400,7,0.892
sofa,0,False,"Jul 3 – 9, 2022",1656806400,16,2.0389
bed frame,0,False,"Jul 3 – 9, 2022",1656806400,9,1.1469
desk,0,False,"Jul 3 – 9, 2022",1656806400,32,4.0778
bookshelf,0,False,"Jul 3 – 9, 2022",1656806400,3,0.3823
dining table,0,True,"Jul 10 – 16, 2022",1657411200,7,0.892
sofa,0,False,"Jul 10 – 16, 2022",1657411200,16,2.0389
bed frame,0,False,"Jul 10 – 16, 2022",1657411200,9,1.1469
desk,0,False,"Jul 10 – 16, 2022",1657411200,33,4.2053
bookshelf,0,False,"Jul 10 – 16, 2022",1657411200,3,0.3823
dining table,0,True,"Jul 17 – 23, 2022",1658016000,8,1.0195
sofa,0,False,"Jul 17 – 23, 2022",1658016000,16,2.0389
bed frame,0,False,"Jul 17 – 23, 2022",1658016000,9,1.1469
desk,0,False,"Jul 17 – 23, 2022",1658016000,33,4.2053
bookshelf,0,False,"Jul 17 – 23, 2022",1658016000,3,0.3823
dining table,0,True,"Jul 24 – 30, 2022",1658620800,7,0.892
sofa,0,False,"Jul 24 – 30, 2022",1658620800,16,2.0389
bed frame,0,False,"Jul 24 – 30, 2022",1658620800,9,1.1469
desk,0,False,"Jul 24 – 30, 2022",1658620800,32,4.0778
bookshelf,0,False,"Jul 24 – 30, 2022",1658620800,3,0.3823
dining table,0,True,"Jul 31 – Aug 6, 2022",1659225600,8,1.0195
sofa,0,False,"Jul 31 – Aug 6, 2022",1659225600,17,2.1663
bed frame,0,False,"Jul 31 – Aug 6, 2022",1659225600,9,1.1469
desk,0,False,"Jul 31 – Aug 6, 2022",1659225600,34,4.3327
bookshelf,0,False,"Jul 31 – Aug 6, 2022",1659225600,3,0.3823
dining table,0,True,"Aug 7 – 13, 2022",1659830400,8,1.0195
sofa,0,False,"Aug 7 – 13, 2022",1659830400,16,2.0389
bed frame,0,False,"Aug 7 – 13, 2022",1659830400,9,1.1469
desk,0,False,"Aug 7 – 13, 2022",1659830400,36,4.5875
bookshelf,0,False,"Aug 7 – 13, 2022",1659830400,4,0.5097
dining table,0,True,"Aug 14 – 20, 2022",1660435200,8,1.0195
sofa,0,False,"Aug 14 – 20, 2022",1660435200,16,2.0389
bed frame,0,False,"Aug 14 – 20, 2022",1660435200,9,1.1469
desk,0,False,"Aug 14 – 20, 2022",1660435200,36,4.5875
bookshelf,0,False,"Aug 14 – 20, 2022",1660435200,4,0.5097
dining table,0,True,"Aug 21 – 27, 2022",1661040000,7,0.892
sofa,0,False,"Aug 21 – 27, 2022",1661040000,17,2.1663
bed frame,0,False,"Aug 21 – 27, 2022",1661040000,9,1.1469
desk,0,False,"Aug 21 – 27, 2022",1661040000,35,4.4601
bookshelf,0,False,"Aug 21 – 27, 2022",1661040000,4,0.5097
dining table,0,True,"Aug 28 – Sep 3, 2022",1661644800,7,0.892
sofa,0,False,"Aug 28 – Sep 3, 2022",1661644800,16,2.0389
bed frame,0,False,"Aug 28 – Sep 3, 2022",1661644800,9,1.1469
desk,0,False,"Aug 28 – Sep 3, 2022",1661644800,33,4.2053
bookshelf,0,False,"Aug 28 – Sep 3, 2022",1661644800,3,0.3823
dining table,0,True,"Sep 4 – 10, 2022",1662249600,8,1.0195
sofa,0,False,"Sep 4 – 10, 2022",1662249600,17,2.1663
bed frame,0,False,"Sep 4 – 10, 2022",1662249600,8,1.0195
desk,0,False,"Sep 4 – 10, 2022",1662249600,31,3.9504
bookshelf,0,False,"Sep 4 – 10, 2022",1662249600,3,0.3823
dining table,0,True,"Sep 11 – 17, 2022",1662854400,7,0.892
sofa,0,False,"Sep 11 – 17, 2022",1662854400,15,1.9115
bed frame,0,False,"Sep 11 – 17, 2022",1662854400,7,0.892
desk,0,False,"Sep 11 – 17, 2022",1662854400,30,3.823
bookshelf,0,False,"Sep 11 – 17, 2022",1662854400,3,0.3823
dining table,0,True,"Sep 18 – 24, 2022",1663459200,7,0.892
sofa,0,False,"Sep 18 – 24, 2022",1663459200,14,1.784
bed frame,0,False,"Sep 18 – 24, 2022",1663459200,7,0.892
desk,0,False,"Sep 18 – 24, 2022",1663459200,30,3.823
bookshelf,0,False,"Sep 18 – 24, 2022",1663459200,3,0.3823
dining table,0,True,"Sep 25 – Oct 1, 2022",1664064000,6,0.7646
sofa,0,False,"Sep 25 – Oct 1, 2022",1664064000,14,1.784
bed frame,0,False,"Sep 25 – Oct 1, 2022",1664064000,7,0.892
desk,0,False,"Sep 25 – Oct 1, 2022",1664064000,28,3.5681
bookshelf,0,False,"Sep 25 – Oct 1, 2022",1664064000,3,0.3823
dining table,0,True,"Oct 2 – 8, 2022",1664668800,6,0.7646
sofa,0,False,"Oct 2 – 8, 2022",1664668800,15,1.9115
bed frame,0,False,"Oct 2 – 8, 2022",1664668800,7,0.892
desk,0,False,"Oct 2 – 8, 2022",1664668800,28,3.5681
bookshelf,0,False,"Oct 2 – 8, 2022",1664668800,3,0.3823
dining table,0,True,"Oct 9 – 15, 2022",1665273600,7,0.892
sofa,0,False,"Oct 9 – 15, 2022",1665273600,15,1.9115
bed frame,0,False,"Oct 9 – 15, 2022",1665273600,7,0.892
desk,0,False,"Oct 9 – 15, 2022",1665273600,30,3.823
bookshelf,0,False,"Oct 9 – 15, 2022",1665273600,3,0.3823
dining table,0,True,"Oct 16 – 22, 2022",1665878400,7,0.892
sofa,0,False,"Oct 16 – 22, 2022",1665878400,15,1.9115
bed frame,0,False,"Oct 16 – 22, 2022",1665878400,7,0.892
desk,0,False,"Oct 16 – 22, 2022",1665878400,28,3.5681
bookshelf,0,False,"Oct 16 – 22, 2022",1665878400,3,0.3823
dining table,0,True,"Oct 23 – 29, 2022",1666483200,7,0.892
sofa,0,False,"Oct 23 – 29, 2022",1666483200,14,1.784
bed frame,0,False,"Oct 23 – 29, 2022",1666483200,7,0.892
desk,0,False,"Oct 23 – 29, 2022",1666483200,28,3.5681
bookshelf,0,False,"Oct 23 – 29, 2022",1666483200,3,0.3823
dining table,0,True,"Oct 30 – Nov 5, 2022",1667088000,7,0.892
sofa,0,False,"Oct 30 – Nov 5, 2022",1667088000,15,1.9115
bed frame,0,False,"Oct 30 – Nov 5, 2022",1667088000,7,0.892
desk,0,False,"Oct 30 – Nov 5, 2022",1667088000,28,3.5681
bookshelf,0,False,"Oct 30 – Nov 5, 2022",1667088000,3,0.3823
dining table,0,True,"Nov 6 – 12, 2022",1667692800,8,1.0195
sofa,0,False,"Nov 6 – 12, 2022",1667692800,16,2.0389
bed frame,0,False,"Nov 6 – 12, 2022",1667692800,7,0.892
desk,0,False,"Nov 6 – 12, 2022",1667692800,30,3.823
bookshelf,0,False,"Nov 6 – 12, 2022",1667692800,3,0.3823
dining table,0,True,"Nov 13 – 19, 2022",1668297600,8,1.0195
sofa,0,False,"Nov 13 – 19, 2022",1668297600,16,2.0389
bed frame,0,False,"Nov 13 – 19, 2022",1668297600,7,0.892
desk,0,False,"Nov 13 – 19, 2022",1668297600,31,3.9504
bookshelf,0,False,"Nov 13 – 19, 2022",1668297600,3,0.3823
dining table,0,True,"Nov 20 – 26, 2022",1668902400,9,1.1469
sofa,0,False,"Nov 20 – 26, 2022",1668902400,19,2.4212
bed frame,0,False,"Nov 20 – 26, 2022",1668902400,9,1.1469
desk,0,False,"Nov 20 – 26, 2022",1668902400,31,3.9504
bookshelf,0,False,"Nov 20 – 26, 2022",1668902400,3,0.3823
dining table,0,True,"Nov 27 – Dec 3, 2022",1669507200,7,0.892
sofa,0,False,"Nov 27 – Dec 3, 2022",1669507200,15,1.9115
bed frame,0,False,"Nov 27 – Dec 3, 2022",1669507200,8,1.0195
desk,0,False,"Nov 27 – Dec 3, 2022",1669507200,34,4.3327
bookshelf,0,False,"Nov 27 – Dec 3, 2022",1669507200,3,0.3823
dining table,0,True,"Dec 4 – 10, 2022",1670112000,6,0.7646
sofa,0,False,"Dec 4 – 10, 2022",1670112000,14,1.784
bed frame,0,False,"Dec 4 – 10, 2022",1670112000,7,0.892
desk,0,False,"Dec 4 – 10, 2022",1670112000,33,4.2053
bookshelf,0,False,"Dec 4 – 10, 2022",1670112000,3,0.3823
dining table,0,True,"Dec 11 – 17, 2022",1670716800,6,0.7646
sofa,0,False,"Dec 11 – 17, 2022",1670716800,13,1.6566
bed frame,0,False,"Dec 11 – 17, 2022",1670716800,7,0.892
desk,0,False,"Dec 11 – 17, 2022",1670716800,32,4.0778
bookshelf,0,False,"Dec 11 – 17, 2022",1670716800,3,0.3823
dining table,0,True,"Dec 18 – 24, 2022",1671321600,6,0.7646
sofa,0,False,"Dec 18 – 24, 2022",1671321600,13,1.6566
bed frame,0,False,"Dec 18 – 24, 2022",1671321600,7,0.892
desk,0,False,"Dec 18 – 24, 2022",1671321600,28,3.5681
bookshelf,0,False,"Dec 18 – 24, 2022",1671321600,3,0.3823
dining table,0,True,"Dec 25 – 31, 2022",1671926400,8,1.0195
sofa,0,False,"Dec 25 – 31, 2022",1671926400,17,2.1663
bed frame,0,False,"Dec 25 – 31, 2022",1671926400,9,1.1469
desk,0,False,"Dec 25 – 31, 2022",1671926400,32,4.0778
bookshelf,0,False,"Dec 25 – 31, 2022",1671926400,4,0.5097
dining table,0,True,"Jan 1 – 7, 2023",1672531200,7,0.892
sofa,0,False,"Jan 1 – 7, 2023",1672531200,17,2.1663
bed frame,0,False,"Jan 1 – 7, 2023",1672531200,8,1.0195
desk,0,False,"Jan 1 – 7, 2023",1672531200,35,4.4601
bookshelf,0,False,"Jan 1 – 7, 2023",1672531200,4,0.5097
dining table,0,True,"Jan 8 – 14, 2023",1673136000,7,0.892
sofa,0,False,"Jan 8 – 14, 2023",1673136000,16,2.0389
bed frame,0,False,"Jan 8 – 14, 2023",1673136000,8,1.0195
desk,0,False,"Jan 8 – 14, 2023",1673136000,33,4.2053
bookshelf,0,False,"Jan 8 – 14, 2023",1673136000,4,0.5097
dining table,0,True,"Jan 15 – 21, 2023",1673740800,7,0.892
sofa,0,False,"Jan 15 – 21, 2023",1673740800,16,2.0389
bed frame,0,False,"Jan 15 – 21, 2023",1673740800,8,1.0195
desk,0,False,"Jan 15 – 21, 2023",1673740800,33,4.2053
bookshelf,0,False,"Jan 15 – 21, 2023",1673740800,4,0.5097
dining table,0,True,"Jan 22 – 28, 2023",1674345600,7,0.892
sofa,0,False,"Jan 22 – 28, 2023",1674345600,15,1.9115
bed frame,0,False,"Jan 22 – 28, 2023",1674345600,7,0.892
desk,0,False,"Jan 22 – 28, 2023",1674345600,33,4.2053
bookshelf,0,False,"Jan 22 – 28, 2023",1674345600,4,0.5097
dining table,0,True,"Jan 29 – Feb 4, 2023",1674950400,7,0.892
sofa,0,False,"Jan 29 – Feb 4, 2023",1674950400,15,1.9115
bed frame,0,False,"Jan 29 – Feb 4, 2023",1674950400,8,1.0195
desk,0,False,"Jan 29 – Feb 4, 2023",1674950400,31,3.9504
bookshelf,0,False,"Jan 29 – Feb 4, 2023",1674950400,3,0.3823
dining table,0,True,"Feb 5 – 11, 2023",1675555200,7,0.892
sofa,0,False,"Feb 5 – 11, 2023",1675555200,15,1.9115
bed frame,0,False,"Feb 5 – 11, 2023",1675555200,8,1.0195
desk,0,False,"Feb 5 – 11, 2023",1675555200,29,3.6955
bookshelf,0,False,"Feb 5 – 11, 2023",1675555200,3,0.3823
dining table,0,True,"Feb 12 – 18, 2023",1676160000,6,0.7646
sofa,0,False,"Feb 12 – 18, 2023",1676160000,15,1.9115
bed frame,0,False,"Feb 12 – 18, 2023",1676160000,7,0.892
desk,0,False,"Feb 12 – 18, 2023",1676160000,28,3.5681
bookshelf,0,False,"Feb 12 – 18, 2023",1676160000,3,0.3823
