hs_code,hs_label,year,partner_code,partner,value_usd,net_weight_kg,is_aggregate
940340,Wooden furniture — kitchen,2022,360,Indonesia,105583699.0,24455237.418,False
940340,Wooden furniture — kitchen,2022,643,Russian Federation,4799999.0,1111773.089,False
940340,Wooden furniture — kitchen,2022,222,El Salvador,938.0,217.259,False
940340,Wooden furniture — kitchen,2022,84,Belize,20432.0,4732.448,False
940340,Wooden furniture — kitchen,2022,410,Rep. of Korea,3446893.0,798367.432,False
940340,Wooden furniture — kitchen,2022,36,Australia,1467355.0,339867.946,False
940340,Wooden furniture — kitchen,2022,682,Saudi Arabia,32837.0,7605.688,False
940340,Wooden furniture — kitchen,2022,251,France,10197454.0,2361928.602,False
940340,Wooden furniture — kitchen,2022,376,Israel,203373.0,47105.141,False
940340,Wooden furniture — kitchen,2022,860,Uzbekistan,3392.0,785.653,False
940340,Wooden furniture — kitchen,2022,862,Venezuela,698820.0,161860.298,False
940340,Wooden furniture — kitchen,2022,320,Guatemala,183528.0,42508.653,False
940340,Wooden furniture — kitchen,2022,699,India,31266302.0,7241883.414,False
940340,Wooden furniture — kitchen,2022,887,Yemen,4251.0,984.614,False
940340,Wooden furniture — kitchen,2022,398,Kazakhstan,787363.0,182368.578,False
940340,Wooden furniture — kitchen,2022,31,Azerbaijan,45194.0,10467.809,False
940340,Wooden furniture — kitchen,2022,100,Bulgaria,214760.0,49742.591,False
940340,Wooden furniture — kitchen,2022,392,Japan,89888.0,20819.808,False
940340,Wooden furniture — kitchen,2022,336,Holy See (Vatican City State),107283.0,24848.829,False
940340,Wooden furniture — kitchen,2022,191,Croatia,10242.0,2372.246,False
940340,Wooden furniture — kitchen,2022,807,North Macedonia,3686.0,853.749,False
940340,Wooden furniture — kitchen,2022,620,Portugal,3570555.0,827009.956,False
940340,Wooden furniture — kitchen,2022,484,Mexico,317795756.0,73607675.587,False
940340,Wooden furniture — kitchen,2022,512,Oman,24627.0,5704.092,False
940340,Wooden furniture — kitchen,2022,32,Argentina,979407.0,226849.703,False
940340,Wooden furniture — kitchen,2022,604,Peru,85929.0,19902.827,False
940340,Wooden furniture — kitchen,2022,757,Switzerland,205899.0,47690.211,False
940340,Wooden furniture — kitchen,2022,752,Sweden,501284.0,116107.12,False
940340,Wooden furniture — kitchen,2022,170,Colombia,9522218.0,2205530.817,False
940340,Wooden furniture — kitchen,2022,703,Slovakia,280724.0,65021.136,False
940340,Wooden furniture — kitchen,2022,470,Malta,69975.0,16207.57,False
940340,Wooden furniture — kitchen,2022,534,Saint Maarten,2000.0,463.239,False
940340,Wooden furniture — kitchen,2022,558,Nicaragua,17446.0,4040.833,False
940340,Wooden furniture — kitchen,2022,498,Rep. of Moldova,165071.0,38233.653,False
940340,Wooden furniture — kitchen,2022,748,Eswatini,677.0,156.806,False
940340,Wooden furniture — kitchen,2022,818,Egypt,150164.0,34780.902,False
940340,Wooden furniture — kitchen,2022,112,Belarus,729118.0,168877.904,False
940340,Wooden furniture — kitchen,2022,0,World,3316740915.0,768221679.079,True
940340,Wooden furniture — kitchen,2022,583,FS Micronesia,77902.0,18043.618,False
940340,Wooden furniture — kitchen,2022,591,Panama,149509.0,34629.191,False
940340,Wooden furniture — kitchen,2022,688,Serbia,1336031.0,309450.754,False
940340,Wooden furniture — kitchen,2022,276,Germany,55795396.0,12923298.472,False
940340,Wooden furniture — kitchen,2022,705,Slovenia,148176.0,34320.442,False
940340,Wooden furniture — kitchen,2022,854,Burkina Faso,30846.0,7144.533,False
940340,Wooden furniture — kitchen,2022,266,Gabon,48422.0,11215.477,False
940340,Wooden furniture — kitchen,2022,332,Haiti,6582.0,1524.519,False
940340,Wooden furniture — kitchen,2022,440,Lithuania,3437003.0,796076.716,False
940340,Wooden furniture — kitchen,2022,51,Armenia,26752.0,6196.283,False
940340,Wooden furniture — kitchen,2022,414,Kuwait,2397.0,555.192,False
940340,Wooden furniture — kitchen,2022,384,Côte d'Ivoire,1111.0,257.329,False
940340,Wooden furniture — kitchen,2022,702,Singapore,4571349.0,1058813.303,False
940340,Wooden furniture — kitchen,2022,418,Lao People's Dem. Rep.,777353.0,180050.068,False
940340,Wooden furniture — kitchen,2022,188,Costa Rica,15591730.0,3611347.798,False
940340,Wooden furniture — kitchen,2022,152,Chile,515744.0,119456.337,False
940340,Wooden furniture — kitchen,2022,8,Albania,150941.0,34960.87,False
940340,Wooden furniture — kitchen,2022,208,Denmark,2107554.0,488150.481,False
940340,Wooden furniture — kitchen,2022,710,South Africa,11732.0,2717.359,False
940340,Wooden furniture — kitchen,2022,826,United Kingdom,10004163.0,2317158.649,False
940340,Wooden furniture — kitchen,2022,268,Georgia,709032.0,164225.596,False
940340,Wooden furniture — kitchen,2022,70,Bosnia Herzegovina,465898.0,107911.035,False
940340,Wooden furniture — kitchen,2022,348,Hungary,85938.0,19904.912,False
940340,Wooden furniture — kitchen,2022,724,Spain,18735575.0,4339523.422,False
940340,Wooden furniture — kitchen,2022,780,Trinidad and Tobago,18432.0,4269.21,False
940340,Wooden furniture — kitchen,2022,784,United Arab Emirates,178787.0,41410.545,False
940340,Wooden furniture — kitchen,2022,528,Netherlands,596468.0,138153.585,False
940340,Wooden furniture — kitchen,2022,422,Lebanon,630086.0,145940.168,False
940340,Wooden furniture — kitchen,2022,246,Finland,418590.0,96953.582,False
940340,Wooden furniture — kitchen,2022,428,Latvia,179117.0,41486.98,False
940340,Wooden furniture — kitchen,2022,214,Dominican Rep.,108929.0,25230.074,False
940340,Wooden furniture — kitchen,2022,68,Bolivia (Plurinational State of),1055832.0,244551.218,False
940340,Wooden furniture — kitchen,2022,400,Jordan,20613.0,4774.372,False
940340,Wooden furniture — kitchen,2022,586,Pakistan,81572.0,18893.661,False
940340,Wooden furniture — kitchen,2022,40,Austria,658254.0,152464.424,False
940340,Wooden furniture — kitchen,2022,380,Italy,171321580.0,39681408.715,False
940340,Wooden furniture — kitchen,2022,764,Thailand,192173139.0,44511035.17,False
940340,Wooden furniture — kitchen,2023,0,World,2697147451.0,635110726.117,True
940340,Wooden furniture — kitchen,2023,710,South Africa,15512.0,3652.688,False
940340,Wooden furniture — kitchen,2023,642,Romania,11328664.0,2667616.862,False
940340,Wooden furniture — kitchen,2023,703,Slovakia,370521.0,87248.423,False
940340,Wooden furniture — kitchen,2023,705,Slovenia,25585.0,6024.627,False
940340,Wooden furniture — kitchen,2023,579,Norway,64689.0,15232.641,False
940340,Wooden furniture — kitchen,2023,100,Bulgaria,75477.0,17772.945,False
940340,Wooden furniture — kitchen,2023,188,Costa Rica,10361120.0,2439784.463,False
940340,Wooden furniture — kitchen,2023,68,Bolivia (Plurinational State of),1084535.0,255380.851,False
940340,Wooden furniture — kitchen,2023,70,Bosnia Herzegovina,424725.0,100012.108,False
940340,Wooden furniture — kitchen,2023,170,Colombia,5422787.0,1276930.628,False
940340,Wooden furniture — kitchen,2023,804,Ukraine,1225777.0,288639.807,False
940340,Wooden furniture — kitchen,2023,807,North Macedonia,13911.0,3275.692,False
940340,Wooden furniture — kitchen,2023,688,Serbia,3653963.0,860416.843,False
940340,Wooden furniture — kitchen,2023,862,Venezuela,230453.0,54265.914,False
940340,Wooden furniture — kitchen,2023,887,Yemen,10430.0,2456.004,False
940340,Wooden furniture — kitchen,2023,818,Egypt,88539.0,20848.719,False
940340,Wooden furniture — kitchen,2023,784,United Arab Emirates,227607.0,53595.752,False
940340,Wooden furniture — kitchen,2023,586,Pakistan,50580.0,11910.324,False
940340,Wooden furniture — kitchen,2023,674,San Marino,13790.0,3247.2,False
940340,Wooden furniture — kitchen,2023,591,Panama,42439.0,9993.322,False
940340,Wooden furniture — kitchen,2023,422,Lebanon,259021.0,60992.963,False
940340,Wooden furniture — kitchen,2023,428,Latvia,467808.0,110157.077,False
940340,Wooden furniture — kitchen,2023,583,FS Micronesia,63196.0,14881.076,False
940340,Wooden furniture — kitchen,2023,558,Nicaragua,36313.0,8550.803,False
940340,Wooden furniture — kitchen,2023,512,Oman,17164.0,4041.692,False
940340,Wooden furniture — kitchen,2023,499,Montenegro,23893.0,5626.204,False
940340,Wooden furniture — kitchen,2023,504,Morocco,88242.0,20778.783,False
940340,Wooden furniture — kitchen,2023,440,Lithuania,5677761.0,1336970.624,False
940340,Wooden furniture — kitchen,2023,418,Lao People's Dem. Rep.,1894019.0,445994.075,False
940340,Wooden furniture — kitchen,2023,288,Ghana,1099.0,258.787,False
940340,Wooden furniture — kitchen,2023,398,Kazakhstan,1467347.0,345523.497,False
940340,Wooden furniture — kitchen,2023,400,Jordan,88928.0,20940.318,False
940340,Wooden furniture — kitchen,2023,300,Greece,2541574.0,598477.072,False
940340,Wooden furniture — kitchen,2023,320,Guatemala,50206.0,11822.257,False
940340,Wooden furniture — kitchen,2023,268,Georgia,1064686.0,250706.908,False
940340,Wooden furniture — kitchen,2023,214,Dominican Rep.,232603.0,54772.185,False
940340,Wooden furniture — kitchen,2023,218,Ecuador,748095.0,176157.651,False
940340,Wooden furniture — kitchen,2023,152,Chile,575845.0,135597.086,False
940340,Wooden furniture — kitchen,2023,132,Cabo Verde,119738.0,28195.302,False
940340,Wooden furniture — kitchen,2023,144,Sri Lanka,4412932.0,1039135.048,False
940340,Wooden furniture — kitchen,2023,116,Cambodia,84272229.0,19844000.94,False
940340,Wooden furniture — kitchen,2023,50,Bangladesh,23578.0,5552.029,False
940340,Wooden furniture — kitchen,2023,51,Armenia,32024.0,7540.851,False
940340,Wooden furniture — kitchen,2023,32,Argentina,1095195.0,257891.014,False
940340,Wooden furniture — kitchen,2023,8,Albania,71538.0,16845.409,False
940340,Wooden furniture — kitchen,2023,608,Philippines,5355911.0,1261183.004,False
940340,Wooden furniture — kitchen,2023,620,Portugal,3582904.0,843684.227,False
940340,Wooden furniture — kitchen,2023,372,Ireland,97548.0,22970.113,False
940340,Wooden furniture — kitchen,2023,348,Hungary,38535.0,9074.028,False
940340,Wooden furniture — kitchen,2023,344,"China, Hong Kong SAR",5083.0,1196.919,False
940340,Wooden furniture — kitchen,2023,360,Indonesia,67679236.0,15936766.343,False
940340,Wooden furniture — kitchen,2023,702,Singapore,176354.0,41526.954,False
940340,Wooden furniture — kitchen,2023,246,Finland,333081.0,78432.24,False
940340,Wooden furniture — kitchen,2023,376,Israel,379913.0,89460.004,False
940340,Wooden furniture — kitchen,2023,56,Belgium,264885.0,62373.789,False
940340,Wooden furniture — kitchen,2023,36,Australia,240924.0,56731.573,False
940340,Wooden furniture — kitchen,2023,208,Denmark,2087058.0,491449.928,False
940340,Wooden furniture — kitchen,2023,458,Malaysia,247343408.0,58243182.588,False
940340,Wooden furniture — kitchen,2023,203,Czechia,1318428.0,310456.799,False
940340,Wooden furniture — kitchen,2023,76,Brazil,8827156.0,2078574.33,False
940340,Wooden furniture — kitchen,2023,752,Sweden,138403.0,32590.443,False
940340,Wooden furniture — kitchen,2023,792,Türkiye,13082164.0,3080522.229,False
940340,Wooden furniture — kitchen,2023,764,Thailand,162921047.0,38363829.32,False
940340,Wooden furniture — kitchen,2023,616,Poland,21703779.0,5110696.797,False
940340,Wooden furniture — kitchen,2023,757,Switzerland,197630.0,46536.919,False
940340,Wooden furniture — kitchen,2023,704,Viet Nam,939099580.0,221134449.26,False
940340,Wooden furniture — kitchen,2023,40,Austria,1210592.0,285064.12,False
940340,Wooden furniture — kitchen,2023,724,Spain,18076730.0,4256617.528,False
940340,Wooden furniture — kitchen,2023,699,India,23934277.0,5635923.256,False
940340,Wooden furniture — kitchen,2023,528,Netherlands,878136.0,206779.052,False
940340,Wooden furniture — kitchen,2023,410,Rep. of Korea,1929914.0,454446.449,False
940340,Wooden furniture — kitchen,2023,490,"Other Asia, nes",46136750.0,10864050.01,False
940340,Wooden furniture — kitchen,2023,251,France,26771426.0,6304000.843,False
940340,Wooden furniture — kitchen,2023,484,Mexico,213178976.0,50198313.848,False
940340,Wooden furniture — kitchen,2023,392,Japan,305060.0,71833.996,False
940340,Wooden furniture — kitchen,2023,826,United Kingdom,13886072.0,3269822.444,False
940340,Wooden furniture — kitchen,2023,380,Italy,166395540.0,39181985.469,False
940340,Wooden furniture — kitchen,2023,124,Canada,451724411.0,106369793.972,False
940340,Wooden furniture — kitchen,2023,276,Germany,52070060.0,12261196.029,False
940340,Wooden furniture — kitchen,2023,156,China,65664522.0,15462351.616,False
940340,Wooden furniture — kitchen,2023,112,Belarus,4537.0,1068.35,False
940340,Wooden furniture — kitchen,2023,604,Peru,5501.0,1295.348,False
940340,Wooden furniture — kitchen,2023,84,Belize,11277.0,2655.451,False
940340,Wooden furniture — kitchen,2023,498,Rep. of Moldova,4819.0,1134.754,False
940340,Wooden furniture — kitchen,2023,417,Kyrgyzstan,3302.0,777.538,False
940340,Wooden furniture — kitchen,2023,496,Mongolia,5565.0,1310.418,False
940340,Wooden furniture — kitchen,2023,748,Eswatini,2022.0,476.13,False
940340,Wooden furniture — kitchen,2023,470,Malta,4255.0,1001.946,False
940340,Wooden furniture — kitchen,2023,48,Bahrain,4366.0,1028.084,False
940340,Wooden furniture — kitchen,2023,191,Croatia,1301.0,306.353,False
940340,Wooden furniture — kitchen,2023,554,New Zealand,5820.0,1370.464,False
940340,Wooden furniture — kitchen,2023,524,Nepal,1565.0,368.518,False
940340,Wooden furniture — kitchen,2023,12,Algeria,1490.0,350.858,False
940340,Wooden furniture — kitchen,2024,0,World,2839342108.0,631129784.013,True
940340,Wooden furniture — kitchen,2024,428,Latvia,379477.0,84350.257,False
940340,Wooden furniture — kitchen,2024,440,Lithuania,6901183.0,1533996.951,False
940340,Wooden furniture — kitchen,2024,410,Rep. of Korea,1142396.0,253932.113,False
940340,Wooden furniture — kitchen,2024,418,Lao People's Dem. Rep.,1529934.0,340074.171,False
940340,Wooden furniture — kitchen,2024,422,Lebanon,515417.0,114567.04,False
940340,Wooden furniture — kitchen,2024,400,Jordan,153527.0,34126.026,False
940340,Wooden furniture — kitchen,2024,404,Kenya,12143.0,2699.15,False
940340,Wooden furniture — kitchen,2024,398,Kazakhstan,751714.0,167091.205,False
940340,Wooden furniture — kitchen,2024,376,Israel,704635.0,156626.471,False
940340,Wooden furniture — kitchen,2024,372,Ireland,57341.0,12745.774,False
940340,Wooden furniture — kitchen,2024,360,Indonesia,64678680.0,14376795.675,False
940340,Wooden furniture — kitchen,2024,348,Hungary,113463.0,25220.588,False
940340,Wooden furniture — kitchen,2024,352,Iceland,2840.0,631.276,False
940340,Wooden furniture — kitchen,2024,344,"China, Hong Kong SAR",38379.0,8530.895,False
940340,Wooden furniture — kitchen,2024,320,Guatemala,98863.0,21975.296,False
940340,Wooden furniture — kitchen,2024,340,Honduras,33085.0,7354.143,False
940340,Wooden furniture — kitchen,2024,296,Kiribati,19320.0,4294.455,False
940340,Wooden furniture — kitchen,2024,300,Greece,1124559.0,249967.299,False
940340,Wooden furniture — kitchen,2024,288,Ghana,1277.0,283.852,False
940340,Wooden furniture — kitchen,2024,268,Georgia,202390.0,44987.308,False
940340,Wooden furniture — kitchen,2024,246,Finland,185904.0,41322.795,False
940340,Wooden furniture — kitchen,2024,233,Estonia,18324.0,4073.064,False
940340,Wooden furniture — kitchen,2024,222,El Salvador,405.0,90.024,False
940340,Wooden furniture — kitchen,2024,231,Ethiopia,1549.0,344.312,False
940340,Wooden furniture — kitchen,2024,214,Dominican Rep.,45384.0,10087.969,False
940340,Wooden furniture — kitchen,2024,218,Ecuador,1100910.0,244710.593,False
940340,Wooden furniture — kitchen,2024,208,Denmark,835131.0,185633.16,False
940340,Wooden furniture — kitchen,2024,76,Brazil,7913919.0,1759108.202,False
940340,Wooden furniture — kitchen,2024,84,Belize,2126.0,472.568,False
940340,Wooden furniture — kitchen,2024,203,Czechia,464039.0,103146.723,False
940340,Wooden furniture — kitchen,2024,170,Colombia,5625711.0,1250484.666,False
940340,Wooden furniture — kitchen,2024,144,Sri Lanka,5584703.0,1241369.396,False
940340,Wooden furniture — kitchen,2024,152,Chile,568496.0,126365.455,False
940340,Wooden furniture — kitchen,2024,116,Cambodia,114708267.0,25497386.726,False
940340,Wooden furniture — kitchen,2024,100,Bulgaria,62280.0,13843.616,False
940340,Wooden furniture — kitchen,2024,68,Bolivia (Plurinational State of),166932.0,37105.693,False
940340,Wooden furniture — kitchen,2024,70,Bosnia Herzegovina,467083.0,103823.344,False
940340,Wooden furniture — kitchen,2024,56,Belgium,996505.0,221503.419,False
940340,Wooden furniture — kitchen,2024,48,Bahrain,8597.0,1910.944,False
940340,Wooden furniture — kitchen,2024,50,Bangladesh,14686.0,3264.408,False
940340,Wooden furniture — kitchen,2024,51,Armenia,50437.0,11211.151,False
940340,Wooden furniture — kitchen,2024,40,Austria,993781.0,220897.928,False
940340,Wooden furniture — kitchen,2024,36,Australia,214805.0,47746.917,False
940340,Wooden furniture — kitchen,2024,32,Argentina,643282.0,142988.909,False
940340,Wooden furniture — kitchen,2024,8,Albania,144450.0,32108.388,False
940340,Wooden furniture — kitchen,2024,31,Azerbaijan,28907.0,6425.456,False
940340,Wooden furniture — kitchen,2024,251,France,13499921.0,3000766.34,False
940340,Wooden furniture — kitchen,2024,392,Japan,386560.0,85924.668,False
940340,Wooden furniture — kitchen,2024,380,Italy,167395559.0,37208733.213,False
940340,Wooden furniture — kitchen,2024,156,China,53848303.0,11969416.347,False
940340,Wooden furniture — kitchen,2024,276,Germany,50686487.0,11266606.973,False
940340,Wooden furniture — kitchen,2024,124,Canada,435988171.0,96911576.601,False
940340,Wooden furniture — kitchen,2024,188,Costa Rica,7714290.0,1714734.61,False
940340,Wooden furniture — kitchen,2024,191,Croatia,66863.0,14862.327,False
940340,Wooden furniture — kitchen,2024,862,Venezuela,46598.0,10357.817,False
940340,Wooden furniture — kitchen,2024,887,Yemen,6147.0,1366.357,False
940340,Wooden furniture — kitchen,2024,807,North Macedonia,10760.0,2391.736,False
940340,Wooden furniture — kitchen,2024,818,Egypt,181586.0,40362.989,False
940340,Wooden furniture — kitchen,2024,804,Ukraine,1464227.0,325468.801,False
940340,Wooden furniture — kitchen,2024,796,Turks and Caicos Isds,87898.0,19537.993,False
940340,Wooden furniture — kitchen,2024,784,United Arab Emirates,18958.0,4213.99,False
940340,Wooden furniture — kitchen,2024,688,Serbia,3322374.0,738498.253,False
940340,Wooden furniture — kitchen,2024,674,San Marino,117558.0,26130.826,False
940340,Wooden furniture — kitchen,2024,682,Saudi Arabia,77225.0,17165.595,False
940340,Wooden furniture — kitchen,2024,604,Peru,47673.0,10596.768,False
940340,Wooden furniture — kitchen,2024,586,Pakistan,55028.0,12231.64,False
940340,Wooden furniture — kitchen,2024,591,Panama,93638.0,20813.882,False
940340,Wooden furniture — kitchen,2024,583,FS Micronesia,63639.0,14145.695,False
940340,Wooden furniture — kitchen,2024,558,Nicaragua,174442.0,38775.018,False
940340,Wooden furniture — kitchen,2024,566,Nigeria,2191.0,487.016,False
940340,Wooden furniture — kitchen,2024,512,Oman,13289.0,2953.883,False
940340,Wooden furniture — kitchen,2024,504,Morocco,65076.0,14465.112,False
940340,Wooden furniture — kitchen,2024,466,Mali,61794.0,13735.588,False
940340,Wooden furniture — kitchen,2024,710,South Africa,38319.0,8517.558,False
940340,Wooden furniture — kitchen,2024,705,Slovenia,33202.0,7380.15,False
940340,Wooden furniture — kitchen,2024,579,Norway,174687.0,38829.477,False
940340,Wooden furniture — kitchen,2024,703,Slovakia,65790.0,14623.82,False
940340,Wooden furniture — kitchen,2024,620,Portugal,2421418.0,538233.493,False
940340,Wooden furniture — kitchen,2024,642,Romania,7912425.0,1758776.115,False
940340,Wooden furniture — kitchen,2024,608,Philippines,5144484.0,1143517.39,False
940340,Wooden furniture — kitchen,2024,702,Singapore,152844.0,33974.208,False
940340,Wooden furniture — kitchen,2024,458,Malaysia,238857680.0,53093354.113,False
940340,Wooden furniture — kitchen,2024,757,Switzerland,279808.0,62195.803,False
940340,Wooden furniture — kitchen,2024,792,Türkiye,18378104.0,4085090.266,False
940340,Wooden furniture — kitchen,2024,752,Sweden,167199.0,37165.042,False
940340,Wooden furniture — kitchen,2024,616,Poland,7951253.0,1767406.814,False
940340,Wooden furniture — kitchen,2024,764,Thailand,183921172.0,40882051.244,False
940340,Wooden furniture — kitchen,2024,704,Viet Nam,1126375048.0,250370971.064,False
940340,Wooden furniture — kitchen,2024,699,India,19192358.0,4266082.881,False
940340,Wooden furniture — kitchen,2024,724,Spain,22182699.0,4930776.742,False
940340,Wooden furniture — kitchen,2024,528,Netherlands,834098.0,185403.544,False
940340,Wooden furniture — kitchen,2024,490,"Other Asia, nes",23247256.0,5167406.779,False
940340,Wooden furniture — kitchen,2024,484,Mexico,215358889.0,47870036.061,False
940340,Wooden furniture — kitchen,2024,826,United Kingdom,11817224.0,2626735.965,False
940340,Wooden furniture — kitchen,2024,498,Rep. of Moldova,4771.0,1060.499,False
940340,Wooden furniture — kitchen,2024,470,Malta,18583.0,4130.635,False
940340,Wooden furniture — kitchen,2024,760,Syria,4392.0,976.255,False
940340,Wooden furniture — kitchen,2024,662,Saint Lucia,2656.0,590.376,False
940340,Wooden furniture — kitchen,2024,496,Mongolia,1060.0,235.617,False
940340,Wooden furniture — kitchen,2024,894,Zambia,1198.0,266.292,False
940340,Wooden furniture — kitchen,2025,792,Türkiye,11765195.0,2655066.101,False
940340,Wooden furniture — kitchen,2025,788,Tunisia,7001.0,1579.924,False
940340,Wooden furniture — kitchen,2025,688,Serbia,3973029.0,896598.366,False
940340,Wooden furniture — kitchen,2025,604,Peru,122824.0,27717.844,False
940340,Wooden furniture — kitchen,2025,579,Norway,74701.0,16857.867,False
940340,Wooden furniture — kitchen,2025,584,Marshall Isds,26282.0,5931.091,False
940340,Wooden furniture — kitchen,2025,558,Nicaragua,35362.0,7980.186,False
940340,Wooden furniture — kitchen,2025,591,Panama,608.0,137.208,False
940340,Wooden furniture — kitchen,2025,0,World,2738279883.0,617951006.479,True
940340,Wooden furniture — kitchen,2025,372,Ireland,155747.0,35147.618,False
940340,Wooden furniture — kitchen,2025,710,South Africa,114367.0,25809.342,False
940340,Wooden furniture — kitchen,2025,784,United Arab Emirates,600652.0,135549.879,False
940340,Wooden furniture — kitchen,2025,170,Colombia,11487633.0,2592428.341,False
940340,Wooden furniture — kitchen,2025,804,Ukraine,1806574.0,407691.788,False
940340,Wooden furniture — kitchen,2025,498,Rep. of Moldova,24306.0,5485.165,False
940340,Wooden furniture — kitchen,2025,504,Morocco,90904.0,20514.418,False
940340,Wooden furniture — kitchen,2025,516,Namibia,35993.0,8122.585,False
940340,Wooden furniture — kitchen,2025,268,Georgia,47222.0,10656.647,False
940340,Wooden furniture — kitchen,2025,214,Dominican Rep.,66710.0,15054.528,False
940340,Wooden furniture — kitchen,2025,586,Pakistan,45295.0,10221.779,False
940340,Wooden furniture — kitchen,2025,100,Bulgaria,117416.0,26497.414,False
940340,Wooden furniture — kitchen,2025,32,Argentina,1255579.0,283348.065,False
940340,Wooden furniture — kitchen,2025,218,Ecuador,1664315.0,375588.024,False
940340,Wooden furniture — kitchen,2025,222,El Salvador,466.0,105.163,False
940340,Wooden furniture — kitchen,2025,418,Lao People's Dem. Rep.,1150005.0,259523.05,False
940340,Wooden furniture — kitchen,2025,422,Lebanon,153148.0,34561.098,False
940340,Wooden furniture — kitchen,2025,233,Estonia,73016.0,16477.611,False
940340,Wooden furniture — kitchen,2025,428,Latvia,228632.0,51595.666,False
940340,Wooden furniture — kitchen,2025,440,Lithuania,6946052.0,1567524.142,False
940340,Wooden furniture — kitchen,2025,68,Bolivia (Plurinational State of),466008.0,105164.601,False
940340,Wooden furniture — kitchen,2025,70,Bosnia Herzegovina,842617.0,190154.42,False
940340,Wooden furniture — kitchen,2025,51,Armenia,24633.0,5558.96,False
940340,Wooden furniture — kitchen,2025,188,Costa Rica,5434165.0,1226334.734,False
940340,Wooden furniture — kitchen,2025,191,Croatia,225527.0,50894.957,False
940340,Wooden furniture — kitchen,2025,116,Cambodia,139187039.0,31410511.165,False
940340,Wooden furniture — kitchen,2025,818,Egypt,99166.0,22378.914,False
940340,Wooden furniture — kitchen,2025,807,North Macedonia,28860.0,6512.872,False
940340,Wooden furniture — kitchen,2025,674,San Marino,788478.0,177936.805,False
940340,Wooden furniture — kitchen,2025,682,Saudi Arabia,812.0,183.245,False
940340,Wooden furniture — kitchen,2025,524,Nepal,43799.0,9884.174,False
940340,Wooden furniture — kitchen,2025,398,Kazakhstan,180056.0,40633.46,False
940340,Wooden furniture — kitchen,2025,400,Jordan,24903.0,5619.891,False
940340,Wooden furniture — kitchen,2025,384,Côte d'Ivoire,705.0,159.098,False
940340,Wooden furniture — kitchen,2025,320,Guatemala,28321.0,6391.235,False
940340,Wooden furniture — kitchen,2025,300,Greece,968170.0,218488.121,False
940340,Wooden furniture — kitchen,2025,152,Chile,602398.0,135943.901,False
940340,Wooden furniture — kitchen,2025,144,Sri Lanka,3333083.0,752180.961,False
940340,Wooden furniture — kitchen,2025,8,Albania,211941.0,47828.987,False
940340,Wooden furniture — kitchen,2025,642,Romania,8387683.0,1892858.792,False
940340,Wooden furniture — kitchen,2025,703,Slovakia,611663.0,138034.745,False
940340,Wooden furniture — kitchen,2025,705,Slovenia,47508.0,10721.189,False
940340,Wooden furniture — kitchen,2025,620,Portugal,3186835.0,719176.994,False
940340,Wooden furniture — kitchen,2025,344,"China, Hong Kong SAR",22130.0,4994.104,False
940340,Wooden furniture — kitchen,2025,348,Hungary,83273.0,18792.321,False
940340,Wooden furniture — kitchen,2025,608,Philippines,3584282.0,808869.35,False
940340,Wooden furniture — kitchen,2025,36,Australia,141227.0,31870.872,False
940340,Wooden furniture — kitchen,2025,360,Indonesia,48462996.0,10936704.221,False
940340,Wooden furniture — kitchen,2025,702,Singapore,112002.0,25275.63,False
940340,Wooden furniture — kitchen,2025,376,Israel,333528.0,75267.676,False
940340,Wooden furniture — kitchen,2025,246,Finland,135837.0,30654.504,False
940340,Wooden furniture — kitchen,2025,56,Belgium,613715.0,138497.823,False
940340,Wooden furniture — kitchen,2025,208,Denmark,1260071.0,284361.78,False
940340,Wooden furniture — kitchen,2025,40,Austria,229467.0,51784.102,False
940340,Wooden furniture — kitchen,2025,76,Brazil,9493933.0,2142507.597,False
940340,Wooden furniture — kitchen,2025,458,Malaysia,238558139.0,53835710.153,False
940340,Wooden furniture — kitchen,2025,203,Czechia,678458.0,153108.456,False
940340,Wooden furniture — kitchen,2025,752,Sweden,85579.0,19312.719,False
940340,Wooden furniture — kitchen,2025,757,Switzerland,246632.0,55657.748,False
940340,Wooden furniture — kitchen,2025,616,Poland,12832556.0,2895938.777,False
940340,Wooden furniture — kitchen,2025,251,France,2186225.0,493368.099,False
940340,Wooden furniture — kitchen,2025,764,Thailand,185898174.0,41951870.749,False
940340,Wooden furniture — kitchen,2025,704,Viet Nam,1152922368.0,260181416.122,False
940340,Wooden furniture — kitchen,2025,528,Netherlands,659631.0,148859.743,False
940340,Wooden furniture — kitchen,2025,724,Spain,20098691.0,4535696.446,False
940340,Wooden furniture — kitchen,2025,699,India,19589552.0,4420798.418,False
940340,Wooden furniture — kitchen,2025,484,Mexico,187322332.0,42273262.245,False
940340,Wooden furniture — kitchen,2025,490,"Other Asia, nes",10836321.0,2445445.957,False
940340,Wooden furniture — kitchen,2025,410,Rep. of Korea,672475.0,151758.265,False
940340,Wooden furniture — kitchen,2025,392,Japan,157575.0,35560.145,False
940340,Wooden furniture — kitchen,2025,826,United Kingdom,9457433.0,2134270.597,False
940340,Wooden furniture — kitchen,2025,380,Italy,166543144.0,37583997.201,False
940340,Wooden furniture — kitchen,2025,276,Germany,51454301.0,11611755.719,False
940340,Wooden furniture — kitchen,2025,124,Canada,375083566.0,84645572.048,False
940340,Wooden furniture — kitchen,2025,156,China,31708872.0,7155780.345,False
